sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,4,C4 Hybrid + régime,2024-09,2024-09-30,0.003687151123654475,0.9934751964255867,0.5772449561999119,27,0.8533910141250655,0.146412840263755,0.0,19,8,0,0.011091099413214177,-0.003916964296857081,0.0,22
exclude,4,C4 Hybrid + régime,2024-10,2024-10-31,0.017815329679250036,0.8103149216313865,0.5152330131489314,26,0.8886129324506629,0.11121747493750878,0.0,18,8,0,0.015098874889626215,0.002100736702832184,0.0,18
exclude,4,C4 Hybrid + régime,2024-11,2024-11-29,0.02590585907872378,0.6605653460730313,0.8240619550506036,33,0.797378334272889,0.202621665727111,0.0,18,15,0,0.026176978568534917,0.0019918486958879957,0.0,21
exclude,4,C4 Hybrid + régime,2024-12,2024-12-31,0.04441892907381839,0.6710461379278353,0.6885281935756427,34,0.9047739506320637,0.09515652762076428,0.0,22,12,0,0.04056964838296115,0.00613755597240782,0.0,20
exclude,4,C4 Hybrid + régime,2025-01,2025-01-31,0.0220348290320711,1.0756783069762217,0.8088422671348344,39,0.506099815136707,0.49389727475794826,0.0,22,17,0,0.0230075956553758,0.0016684522804461725,0.0,19
exclude,4,C4 Hybrid + régime,2025-02,2025-02-28,0.058663648856663864,1.005021517171792,0.7382133692605074,31,0.4868004382732474,0.5129758940406343,0.0,13,18,0,0.04529700435057778,0.018401352360762173,0.0,19
exclude,4,C4 Hybrid + régime,2025-03,2025-03-28,-0.00185180779487093,0.9994765947365332,0.873542472882091,38,0.7179693774306803,0.28185068764669513,0.0,18,20,0,-0.008990866974588986,0.008102167666473379,0.0,21
exclude,4,C4 Hybrid + régime,2025-04,2025-04-30,0.012139226725000452,0.7856244572668826,0.7184249458518573,38,0.42387505295050376,0.5759189863824845,0.0,14,24,0,0.0040039075739597635,0.009797196092543993,0.0,20
exclude,4,C4 Hybrid + régime,2025-05,2025-05-30,0.05826625406582564,0.8569326729281994,0.7022192544193726,32,0.42244097055496965,0.5774324063343493,0.0,17,15,0,0.02247425198059853,0.03866389202560016,0.0,18
exclude,4,C4 Hybrid + régime,2025-06,2025-06-30,-0.01151001815439845,1.008970862959809,0.7870707751039367,33,0.7170830103236459,0.28273970225335,0.0,20,13,0,0.015601786173424139,-0.02871938491117213,0.0,189
