cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,held,sell_mode,eligible_vmq,n_candidates,n_positions,expected_alpha_raw,cvar_95,liquidity_L_weighted,status,portfolio_ret_month,turnover,liquidite_ponderee,n_titres,ret_holding,contribution,eligible_vmq_500k,liquidity_role,min_vmq_threshold,protocol_window
3,C3 Hybrid,2024-04,2024-04-30,P_selected,BOA,0.09103742795535252,BUY,0.9051591995730707,0.9051591995730707,0.9051591995730707,2797790.9925,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.02472670484122852,0.002251055610556608,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,UMR,0.0849855348653572,BUY,1.2838165881080035,1.2838165881080035,1.2838165881080035,114305.525,0.1023748386572572,1,exclude,0,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.002813731007315745,-0.0002391264346239689,0,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,CDM,0.051262086758244445,NEUTRAL,-0.1881318692014018,-0.1881318692014018,-0.0940659346007009,278795.5,0.6131868637594339,1,exclude,0,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.003433001107419731,-0.0001759828006096995,0,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,FBR,0.0441859558398768,BUY,0.307612237469921,0.307612237469921,0.307612237469921,541356.7455,0.9906381640699479,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.04469026548672561,0.001974682097268828,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,ADI,0.03618712460309203,BUY,2.2207303905126494,2.2207303905126494,2.2207303905126494,40987828.1325,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.0376958915713681,0.001364105925317744,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,DYT,0.03166631688199158,BUY,0.8764663630351477,0.8764663630351477,0.8764663630351477,2030098.7274999998,0.9999999999995728,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.00989699050696835,0.00031340123757172227,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,CRS,0.023291926953282284,BUY,0.2572222099166911,0.2572222099166911,0.2572222099166911,54565.721,0.042009243008011524,1,exclude,0,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.2804,0.006531056317700352,0,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,LBV,0.01724204628729484,NEUTRAL,0.11263841561940392,0.11263841561940392,0.05631920780970196,3613116.1,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.02564102564102566,-0.00044210375095627834,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,IBC,0.016266114274649746,NEUTRAL,-0.12227887301041565,-0.12227887301041565,-0.061139436505207825,45105.985,0.03632302754028117,1,exclude,0,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.07553621386384823,0.0012286806865837378,0,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,IMO,0.014530720106426467,NEUTRAL,0.16675321619886466,0.16675321619886466,0.08337660809943233,524083.61100000003,0.9876946294827621,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.035490830636461634,0.0005157073263230095,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,TMA,0.011500570410824772,BUY,0.37066292886792657,0.37066292886792657,0.37066292886792657,1436102.7,0.9999999942705322,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.014285714285714235,-0.00016429386301178186,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,RIS,0.011388754805482206,BUY,0.6048770059542621,0.6048770059542621,0.6048770059542621,7575247.3,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.0773076923076923,-0.0008804383522699705,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,ARD,0.006718903499156723,BUY,0.8563444669426943,0.8563444669426943,0.8563444669426943,3736586.44,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.09743967581506718,-0.0006546877787905516,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,IAM,0.005701672863562056,BUY,0.3195009204081433,0.3195009204081433,0.3195009204081433,12905227.779500002,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.04365904365904372,-0.0002489295844798406,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,ATH,0.00131815134380075,BUY,0.5773015294155847,0.5773015294155847,0.5773015294155847,2456654.2399999998,0.9999999999999996,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.051948051948051965,-6.847539448315587e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,CMA,0.0012740681216900198,NEUTRAL,-0.06678351753032709,-0.06678351753032709,-0.033391758765163544,6509271.2,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.011938601478112654,1.5210591560824682e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,SMI,0.000730122624958344,BUY,0.29654727218400434,0.29654727218400434,0.29654727218400434,661098.2,0.9986107086157655,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.3566986998304127,0.00026043379103940934,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,TGC,0.0006532755384403938,BUY,0.8171615397799922,0.8171615397799922,0.8171615397799922,56961280.685,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.019354838709677358,1.2644042679491453e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,TQM,0.00027064339229380816,NEUTRAL,0.20628564729591992,0.20628564729591992,0.10314282364795996,3067345.3,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.014814814814814836,-4.009531737686052e-06,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,DHO,0.0002440657255729728,BUY,0.43111738488474366,0.43111738488474366,0.43111738488474366,3179604.356,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.0652173913043479,1.5917329928672158e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,SID,0.0001858057457162451,BUY,0.2436966401948671,0.2436966401948671,0.2436966401948671,6575689.115,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.008333333333333304,-1.5483812143020368e-06,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,ATW,0.00015636339946819257,NEUTRAL,0.0913564362531674,0.0913564362531674,0.0456782181265837,18544729.095,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.02610081689579613,4.08121245872352e-06,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,BCP,0.00013080034830597692,BUY,0.699978115591819,0.699978115591819,0.699978115591819,22700566.955000002,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.01730103806228378,2.2629818046016825e-06,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-05,2024-05-31,P_selected,CFG,0.4,BUY,0.43665509631052035,0.43665509631052035,0.43665509631052035,7738126.6274999995,1.0,1,exclude,1,38,34,0.875274,0.007879,0.8222,ok,-0.006876866078859845,0.7907678541466427,0.8159503013132754,34,-0.006211180124223614,-0.002484472049689446,1,none,500000.0,2023-01_2025-06
