date,ret_net,ret_gross,wealth100_net,drawdown_net
2022-12-26,0.0056351022654870025,0.0056351022654870025,109.65661381957541,-0.14364656981541957
2022-12-27,-0.002670996869819189,-0.002670996869819189,109.36372134730836,-0.14593388714690148
2022-12-28,-0.008013596777474492,-0.008013596777474492,108.48732458234696,-0.15277802859661116
2022-12-29,-0.007398793462678356,-0.007398793462678356,107.68464927444361,-0.15904644898006814
2022-12-30,-0.01721878792106111,-0.01721878792106111,105.83045013623311,-0.17352664982654364
2023-01-02,0.0007136148853990505,0.005061078703218118,105.9059723207788,-0.1729368661414742
2023-01-03,-0.013579801557874426,-0.013579801557874426,104.4677902328689,-0.18416821937510675
2023-01-04,-0.012040796058483351,-0.012040796058483351,103.20991487599449,-0.19399148346364048
2023-01-05,-0.04519152200488274,-0.04519152200488274,98.54570173675391,-0.23041623507481623
2023-01-06,-0.01969372460515085,-0.01969372460515085,96.60496982572894,-0.2455722058018479
2023-01-09,0.0037107028148725984,0.0037107028148725984,96.96344215919197,-0.24277274846229868
2023-01-10,0.03913518341329764,0.03913518341329764,100.7581242524766,-0.2131385210878236
2023-01-12,0.004737797977235502,0.004737797977235502,101.23549588975003,-0.20941053036466906
2023-01-13,0.011097445877756382,0.011097445877756382,102.35895132629436,-0.20063700651386684
2023-01-16,0.006701444128718576,0.006701444128718576,103.04490411968175,-0.19528012007445428
2023-01-17,0.00416241942726228,0.00416241942726228,103.4738202304699,-0.19193053841274788
2023-01-18,-0.007477544770087649,-0.007477544770087649,102.70009010716454,-0.19797291398910732
2023-01-19,-0.005381786491979565,-0.005381786491979565,102.14738014950073,-0.2022892525268024
2023-01-20,-0.0034772474281746534,-0.0034772474281746534,101.7921884345811,-0.20506309017188074
2023-01-23,0.014185853201169761,0.014185853201169761,103.23619747673989,-0.19378623186486754
2023-01-24,0.0011606856596111154,0.0011606856596111154,103.35602225070393,-0.19285047110561204
2023-01-25,0.0007255692148671379,0.0007255692148671379,103.43101419862015,-0.19226482825565183
2023-01-26,-0.009570046689611728,-0.009570046689611728,102.44117456358546,-0.19999489156208683
2023-01-27,-0.0054780689109859984,-0.0054780689109859984,101.8799947500038,-0.2043773746752504
2023-01-30,0.002593220534176269,0.002593220534176269,102.14419204441127,-0.20231414974580308
2023-01-31,-6.666394641131957e-05,-6.666394641131957e-05,102.13738270946659,-0.2023673266325775
2023-02-02,0.013038718364767733,0.017527595706599057,103.46912327712982,-0.19196721884600298
2023-02-03,0.0004886494367722295,0.0004886494367722295,103.51968340594252,-0.19157237408259864
2023-02-06,-0.007148468025179968,-0.007148468025179968,102.77967625913837,-0.19735139311714134
2023-02-07,0.0047990387848948525,0.0047990387848948525,103.27291991180492,-0.19349945132206858
2023-02-08,0.02877360258196658,0.02877360258196658,106.24445386682643,-0.17029352505227202
2023-02-09,0.006680813003241092,0.006680813003241092,106.95425319574218,-0.16475041124556777
