month,decision_date,holding_start_exclusive,holding_end_inclusive,holding_period_label,cell,ticker,recommendation,weight,alpha,liquidity_L,vmq,realized_return_holding,contribution_gross,portfolio_alpha,portfolio_cvar,portfolio_liquidity,turnover,transaction_cost,gross_return,net_return
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,IMO,BUY,0.1156559123613369,1.9174658643223892,0.9904830837265511,540320.1195,0.006711409395973034,0.0007762141769217103,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,ARD,BUY,0.10238293920028846,1.1889615512895815,1.0,4393442.380000001,-0.02051020408163262,-0.002099894977475301,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,CFG,BUY,0.0861188881055572,0.24064995708052278,1.0,8520361.28,0.08292682926829276,0.00714156633070475,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,BCP,BUY,0.08231928726569175,1.3071598165500107,1.0,37914058.7275,-0.08333333333333337,-0.006859940605474316,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,SRM,BUY,0.07848121060511871,3.4721338004221627,0.9999963884604613,1033210.8,-0.04489016236867238,-0.003523034286953752,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,ATH,BUY,0.07620712034258759,0.5616012688519725,0.9999995487884503,1163208.068,0.06263081629367262,0.004772914154446405,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,ALM,BUY,0.05251325410235698,0.6415039081447866,0.03558035694132052,43766.7,0.0190812720848057,0.0010020196895856126,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,DWY,NEUTRAL,0.04279784619129846,0.014201300201584305,0.9940273323887903,569660.6900000001,-0.012383900928792602,-0.0005300042871987439,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,JET,BUY,0.036597016692795234,0.6651313352751347,1.0,11088081.9,0.21153846153846145,0.007741676608091296,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,S2M,BUY,0.032506412443330704,0.48782523553108403,0.9953607873156116,585535.0375,-0.13602941176470584,-0.00442182816324719,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,CIH,NEUTRAL,0.022169059695193234,0.029607566667312665,1.0,2798700.9950000006,-0.038929440389294356,-0.0008630290878907332,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,AFI,BUY,0.01917608481254362,0.24703849260585756,0.28969873062940693,193947.02,0.013335555925987563,0.00025572375145915615,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,MUT,BUY,0.01694137126933082,0.35844792630653244,0.9999999999999953,2312869.6849999996,0.04467353951890041,0.0007568310189048143,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,CDM,NEUTRAL,0.01665113800084917,0.0967515132223217,1.0,24178378.389999997,-0.06060606060606055,-0.0010091598788393428,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,AKT,NEUTRAL,0.015405182539254329,0.06849843929992566,1.0,15215770.6,-0.011278195488721776,-0.00017374266021715366,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,BCI,BUY,0.014507818248519001,0.2945255479964148,0.9998002532026524,782391.265,0.02473498233215543,0.0003588506280552396,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,CSR,NEUTRAL,0.012015537647472657,-0.08774564071342765,1.0,5539507.555,-0.030612244897959218,-0.00036782258104508175,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,LBV,NEUTRAL,0.011050723303264414,-0.10911049560817059,1.0,3704108.4,0.0,0.0,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,DYT,NEUTRAL,0.01043350106453152,0.0793284127809316,0.9657159356999999,458636.8175,0.05702647657841142,0.0005949858040873374,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,ADH,BUY,0.008639280947353912,2.247547600572168,1.0,25718783.5795,0.03421052631578947,0.00029555434819894956,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,HPS,NEUTRAL,0.006027424506085561,-0.054915473567776055,1.0,3300165.9850000003,0.10363636363636353,0.000624660357903412,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,GAZ,NEUTRAL,0.003862645698485733,-0.07626564061889017,0.9999999999999529,2167833.6,-0.015706806282722474,-6.0669827724906646e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,FBR,NEUTRAL,0.0020779316861978853,-0.08318883193270989,0.05592646698134489,73364.60500000001,-0.03577898550724645,-7.434628768552232e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,INV,NEUTRAL,0.002034467449715908,-0.07265437057618489,0.019208919322559304,4188.4529999999995,-0.037699999999999956,-7.669942285428965e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,SOT,NEUTRAL,0.0014386829926165278,-0.07495673697798017,0.9843596559295373,508883.6,-0.021164021164021163,-3.0448317304053496e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,ADI,BUY,0.0012442057343188847,1.4321025353270371,1.0,24280205.552500002,0.16504854368932032,0.00020535434449923333,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,CRS,NEUTRAL,0.0006512438110986023,-0.11030126027017204,0.028407934851044255,29233.279500000004,0.04916067146282965,3.2015583039619484e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,SID,BUY,0.0005935432618732793,0.3146716651679822,1.0,4757261.905,0.07530054644808737,4.469413195963815e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,RIS,NEUTRAL,0.0004898949447270375,-0.03296436999195067,0.999849893596349,800251.0025,0.07200956937799052,3.527712401024844e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,RDS,BUY,0.0003866619154789568,1.5282027245523155,1.0,5028492.7505,0.03027812029045096,1.1707395988608037e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-11,2024-11-29,2024-11-29,2024-12-31,(2024-11 rebalance] → 2024-12,C4,SNP,BUY,0.0002181591737832081,0.36266838934587453,0.9999999999999998,2543951.79,0.12497636604273032,2.726474075830983e-05,0.992145,0.009475,0.9292,0.7324090029593996,0.002197227008878199,0.011009007787305736,0.008795518312016304
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,IMO,BUY,0.24047934303793536,1.7549555908971484,0.9999534659488765,873454.9809999999,-0.002666666666666595,-0.0006412782481011437,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,BOA,BUY,0.09939093722492678,1.4794752612878026,1.0,32557984.047500003,0.014705882352941124,0.0014616314297783298,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,ARD,BUY,0.06754520759771424,0.47193355688789895,0.9999999873009159,1386358.4975000003,-0.013507939781398082,-0.0009123965967519561,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,DYT,BUY,0.06751505616001734,0.36808602627464293,0.9439312881706896,426467.21499999997,0.13004816598740288,0.008780209230146762,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,RIS,BUY,0.06709965630960024,0.4789208807397382,0.9999999999945968,1871500.9425000001,0.2293986636971046,0.015392571491957288,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,INV,BUY,0.060041183387516815,1.0613603574337183,0.03901822678114651,49754.5905,-0.013605442176870763,-0.0008168868488097535,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,ADI,BUY,0.05632474464070604,1.5675920409096336,1.0,19234488.669999998,0.04230769230769238,0.0023829699655683366,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,CIH,BUY,0.04821872779407535,0.2295706018484853,1.0,13122116.9525,0.16455696202531644,0.007934727358518728,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,CTM,BUY,0.04811140287714068,0.6736349407045983,0.9962774099988266,599350.38,-0.09618573797678276,-0.004627630790836086,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,CFG,NEUTRAL,0.04148629672819837,0.050364030412950886,1.0,8865253.3,0.07474568774878376,0.0031009217810993046,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,JET,BUY,0.04104371714722717,0.975509581904558,1.0,9101525.8,0.07892204042348405,0.0032392539038235083,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,SRM,BUY,0.04067560174067646,2.6449305256193947,0.059941778405649994,77964.495,0.15539005301691478,0.006320583910978626,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,CSR,NEUTRAL,0.02424743928083728,-0.07399944818435392,0.9999999995697146,1597910.7675,0.09625668449197855,0.0023339781125939615,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,ATH,NEUTRAL,0.021312614121791272,-0.007157249408817276,0.9283794957897321,410128.699,0.05746768416134573,0.0012247865770037376,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,AFI,BUY,0.020927454377098767,0.2493315850137972,0.1983177102514915,162697.3725,0.01849999999999996,0.00038715790597632636,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,SID,BUY,0.01134007420716445,0.3235106882081419,0.9999999999999964,2329903.2800000003,0.1009523809523809,0.0011448074913899345,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,LES,NEUTRAL,0.008152290519332629,-0.025307698618898616,1.0,3461192.3075,-0.03448275862068961,-0.0002811134661838834,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,FBR,NEUTRAL,0.006407478755616813,-0.05868447599325648,0.05475810261973467,71967.78,0.13339466421343138,0.0008547234770602,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,BCP,BUY,0.00587357907738355,0.43422448942499037,1.0,29465503.514999997,0.017857142857142794,0.00010488534066756303,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,REB,BUY,0.004034161610429802,0.545807943375007,0.01803091573495393,158.0,-0.09999999999999998,-0.0004034161610429801,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,BCI,BUY,0.0040334309777607606,0.6574597222197883,1.0,2761344.01,0.07563025210084029,0.00030504940167938507,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,RDS,BUY,0.0039976666610079545,2.209939587539892,1.0,8458131.6595,0.43601474139026575,0.0017430415953638705,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,GAZ,NEUTRAL,0.003992934976445785,-0.10753122676657796,0.9999999999998266,2086431.0,0.04122340425531923,0.0001646023726992282,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,MIC,NEUTRAL,0.003403714483404312,-0.07245064298977053,0.9942629855483078,572191.425,0.15898251192368829,0.0005411310784426566,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,IBC,NEUTRAL,0.0011692004545994744,0.05487862074246463,0.024255162166782286,19089.272,-0.005430122892255085,-6.348902154155658e-06,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,ALM,BUY,0.0006630903637307056,0.6452729094842465,0.022053216299101737,13000.2,-0.0027700831024930483,-1.8368154119963969e-06,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,ADH,BUY,0.000641228983664062,1.8020054246666215,1.0,23817214.059,0.05411764705882338,3.4701803821819726e-05,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,HPS,BUY,0.000485160101190044,0.43152982594626227,1.0,9382705.684999999,0.07777777777777772,3.77346745370034e-05,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,AKT,BUY,0.00038020907308525427,0.23304218567492802,1.0,9808443.75,0.07363636363636372,2.7997213563550575e-05,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,LBV,NEUTRAL,0.00034908043154007357,-0.015841037691185667,1.0,4123204.15,-0.0056470588235294494,-1.9712777310498406e-06,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,CRS,NEUTRAL,0.0003350222492067283,0.034177836232736736,0.024382871047788652,19425.666000000005,-0.008000000000000007,-2.680177993653829e-06,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2024-12,2024-12-31,2024-12-31,2025-01-31,(2024-12 rebalance] → 2025-01,C4,MNG,NEUTRAL,0.00032229464897551367,-0.08983109705508867,1.0,3540111.7,0.16131309565831264,5.199034754034933e-05,1.02693,0.009005,0.8696,0.9801841567289218,0.0029405524701867653,0.05095431601291067,0.04790266827485845
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,MUT,BUY,0.0721461375057646,0.43010456052288754,1.0,7664555.635,-0.06060606060606055,-0.004372493182167547,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,CSR,NEUTRAL,0.06830784343685119,0.004832416304703048,1.0,14173975.5475,-0.00952380952380949,-0.0006505508898747709,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,ARD,NEUTRAL,0.05864026248125367,0.016068959862852138,1.0,3442800.7275000005,0.007556675062972307,0.00044312540917824017,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,JET,BUY,0.05844640772431646,2.3298895626218643,1.0,17213018.0,0.11906893464637425,0.00695915150164198,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,CTM,BUY,0.05768307152337867,0.9257269282102383,0.9999999950490819,1445230.8,0.026827012025901986,0.001547464453448644,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,S2M,BUY,0.05026627527518297,1.2169686629048453,0.9993686679788972,710440.4450000001,0.09870129870129873,0.0049613466505375415,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,DYT,BUY,0.05025883788107588,1.1227327986456421,0.9999999976893514,1492858.6,-0.020881289049654805,-0.001049469321094486,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,MNG,BUY,0.04477793074368091,0.6480600734187665,1.0,5081623.5,0.1470588235294117,0.006584989815247189,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,TMA,NEUTRAL,0.044218357808181216,-0.08502985094854804,1.0,5485131.7,0.026298909557408656,0.0011628945927744927,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,CFG,BUY,0.03875537408141861,0.38776313640566257,1.0,20518734.5775,-0.02066115702479343,-0.0008007308694507994,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,FBR,BUY,0.03439028405881697,0.9650441225791256,0.9764708035808675,482856.425,0.4218009478672986,0.014505854413434648,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,BOA,NEUTRAL,0.032935394617951363,0.01664106252385679,1.0,3689415.745,-0.054441260744985676,-0.001793044406134888,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,ATH,BUY,0.0324754012597414,0.32385362089416764,1.0,2578353.4235,0.09128508124076795,0.002964519642322032,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,SRM,BUY,0.03166790327454298,1.7080807640955173,0.9953911576736926,585947.4424999999,-0.10495722746216274,-0.003323775327235976,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,ADI,BUY,0.03144763144623344,2.2466331641154813,1.0,40450865.475,0.07042253521126751,0.0022146219328333383,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,MIC,NEUTRAL,0.027699720339237947,-0.06755391734695272,0.9340712729902813,415686.155,0.058984910836762605,0.00163386553441321,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,BCP,NEUTRAL,0.02739442171090902,-0.051534908166928954,1.0,16120932.485,-0.017192982456140316,-0.0004709918118717682,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,ATL,BUY,0.02652124126632681,0.2690151937972972,1.0,7158556.58,-0.0071428571428571175,-0.00018943743761661938,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,HPS,BUY,0.025882163261140977,0.2327249159828838,1.0,17476655.43,-0.038181818181818206,-0.0009882280517890198,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,SNP,BUY,0.02448957832418573,0.3770989128127232,0.9999999999999896,2261780.23,-0.06201550387596899,-0.0015187335394843862,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,DHO,BUY,0.02176026832475517,0.7640426774503848,1.0,7035798.239499999,-0.02898550724637683,-0.0006307324152102951,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,RIS,BUY,0.01794650375026773,0.5148221815948197,1.0,4453792.8525,-0.010600706713780883,-0.0001902456227943569,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,LBV,NEUTRAL,0.01755579861713222,-0.0728744598620643,1.0,5880402.0,-0.04563445867287541,-0.0008011493664628436,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
2025-01,2025-01-31,2025-01-31,2025-02-28,(2025-01 rebalance] → 2025-02,C4,CIH,NEUTRAL,0.014892751902231565,0.0789731793101332,1.0,6351091.5200000005,-0.010654490106544845,-0.00015867467780155312,0.635285,0.008868,0.9753,1.0809895125179794,0.003242968537553938,0.02615996616394667,0.022831533681784366
