sell_mode,cell,configuration,mois,date_rebalance,n_titres,poids_moyen,poids_max,n_BUY,n_NEUTRAL,n_SELL,w_BUY,w_NEUTRAL,w_SELL,liquidity_obj,cvar_obj,expected_alpha_raw
penalize,2,C2 Ridge + régime,2020-06,2020-06-30,25,0.03998453824062767,0.18404338302069298,22,2,1,0.9851689247612786,0.012642241608125597,0.0018022896462875774,0.0,0.007763,0.520224
penalize,2,C2 Ridge + régime,2020-07,2020-07-29,33,0.030290337374273058,0.12229052615995763,18,11,4,0.8998861686842949,0.09443047289779176,0.005264491768924299,0.0,0.006589,0.35358
penalize,2,C2 Ridge + régime,2020-08,2020-08-31,30,0.03332495112837093,0.4,20,8,2,0.9862066220050724,0.01092386552404512,0.0026180463220101457,0.0,0.006686,0.325362
penalize,2,C2 Ridge + régime,2020-09,2020-09-30,33,0.03029679295760076,0.3616668789006585,11,16,6,0.7605410752154912,0.1736219790989724,0.0656311132863616,0.0,0.007498,0.911582
penalize,2,C2 Ridge + régime,2020-10,2020-10-28,31,0.03224490753050678,0.36798350775215966,12,14,5,0.6955024738917173,0.24320391867729993,0.06088574087669296,0.0,0.008266,0.917762
penalize,2,C2 Ridge + régime,2020-11,2020-11-30,38,0.02631106918520359,0.140723895114498,27,10,1,0.8556702085561053,0.13075371400703378,0.013396706474597276,0.0,0.00992,0.319683
penalize,2,C2 Ridge + régime,2020-12,2020-12-31,30,0.033326252254806316,0.2617085793296951,18,11,1,0.891673795275142,0.10625208296818281,0.0018616894008647244,0.0,0.006965,0.872098
penalize,2,C2 Ridge + régime,2021-01,2021-01-29,30,0.03332201471203787,0.18115633201307044,27,2,1,0.995846628901954,0.0030502536195145574,0.000763558839667666,0.0,0.010514,0.334277
penalize,2,C2 Ridge + régime,2021-02,2021-02-26,34,0.02940094159372835,0.2019559776689095,11,17,6,0.5808048664041274,0.3488353971867815,0.06999175059585501,0.0,0.012876,0.191158
penalize,2,C2 Ridge + régime,2021-03,2021-03-31,40,0.024990757344903268,0.4,10,20,10,0.3070788176891773,0.6273725324387438,0.06517894366820962,0.0,0.009253,0.149247
penalize,2,C2 Ridge + régime,2021-04,2021-04-30,39,0.025632038899575604,0.17747821198716568,16,14,9,0.6930533294832468,0.2138368982965211,0.0927592893036807,0.0,0.010595,0.181229
penalize,2,C2 Ridge + régime,2021-05,2021-05-31,35,0.028560734971645744,0.4,28,7,0,0.9896092504092122,0.010016473598388968,0.0,0.0,0.005929,0.361592
penalize,2,C2 Ridge + régime,2021-06,2021-06-30,43,0.023248835570192597,0.12949771648311462,32,10,1,0.8581340683723149,0.12156586114596674,0.02,0.0,0.005558,0.309197
penalize,2,C2 Ridge + régime,2021-07,2021-07-29,44,0.02272568238388238,0.4,11,16,17,0.6781448644988545,0.14995578989500558,0.17182937049696487,0.0,0.010009,0.24353
penalize,2,C2 Ridge + régime,2021-08,2021-08-31,33,0.03029468190301574,0.233085553705545,14,14,5,0.43374659944432037,0.4858901077506909,0.0800877956045081,0.0,0.006884,0.223168
penalize,2,C2 Ridge + régime,2021-09,2021-09-30,43,0.023245227163646194,0.24555339818559063,24,13,6,0.6609040163581915,0.21864075167859492,0.12000000000000001,0.0,0.008624,0.356099
penalize,2,C2 Ridge + régime,2021-10,2021-10-29,38,0.026304141260413964,0.26276547741470596,22,8,8,0.836563815940373,0.02516961487285015,0.13782393708250756,0.0,0.009183,0.405655
penalize,2,C2 Ridge + régime,2021-11,2021-11-30,34,0.029397668177797855,0.2605417016578667,9,12,13,0.8711093006152429,0.034425998575723614,0.0939854188541607,0.0,0.012061,0.313943
penalize,2,C2 Ridge + régime,2021-12,2021-12-31,37,0.027015949015332195,0.31932536418471386,8,11,18,0.6963616573338001,0.18664864084977467,0.11657981538371652,0.0,0.010902,0.387597
penalize,2,C2 Ridge + régime,2022-01,2022-01-31,35,0.028560106101894637,0.2982989571401604,11,10,14,0.5983738836444061,0.22981989747927833,0.17140993244262775,0.0,0.009801,0.463804
penalize,2,C2 Ridge + régime,2022-02,2022-02-28,37,0.027017325222077893,0.24588412243709437,11,11,15,0.7143381789371253,0.19769914341567701,0.08760371086407982,0.0,0.00752,0.395231
penalize,2,C2 Ridge + régime,2022-03,2022-03-31,54,0.01851746458896166,0.10281895705481427,5,13,36,0.3030564145920151,0.3170240595683001,0.37986261364361434,0.0,0.008283,-0.063852
penalize,2,C2 Ridge + régime,2022-04,2022-04-29,40,0.024992605184985313,0.1678672026084729,14,14,12,0.7805001900194873,0.1353530981767026,0.08385091920322237,0.0,0.007556,0.156762
penalize,2,C2 Ridge + régime,2022-05,2022-05-31,54,0.018517305802608304,0.12549713710513974,0,17,37,0.0,0.39653260203752544,0.6034019113033231,0.0,0.008643,-0.160015
penalize,2,C2 Ridge + régime,2022-06,2022-06-30,50,0.019996541209560747,0.153293672224142,4,13,33,0.29922759138811833,0.4278828955116884,0.27271657357823076,0.0,0.009819,-0.037156
penalize,2,C2 Ridge + régime,2022-07,2022-07-29,40,0.024993276734940527,0.23030656198225716,8,24,8,0.39270399716157045,0.5205481044777702,0.08647896775828014,0.0,0.007837,0.104878
penalize,2,C2 Ridge + régime,2022-08,2022-08-31,38,0.026309431982541993,0.19025185242157716,24,10,4,0.8693299447455602,0.12835340419100086,0.0020750664000345766,0.0,0.007387,0.22823
penalize,2,C2 Ridge + régime,2022-09,2022-09-30,42,0.023803364879274078,0.14658709492482308,18,20,4,0.5521077193263112,0.3939658097274926,0.053667795875707254,0.0,0.006936,0.242529
penalize,2,C2 Ridge + régime,2022-10,2022-10-31,41,0.024381905432973274,0.2169497382069118,11,20,10,0.702406926086911,0.18893484885954917,0.10831634780544405,0.1013,0.01294,0.36456
penalize,2,C2 Ridge + régime,2022-11,2022-11-30,43,0.02324831955908998,0.2030463442730121,13,21,9,0.7859921729923519,0.1704787177817749,0.043206850266742106,0.1833,0.01214,0.34232
penalize,2,C2 Ridge + régime,2022-12,2022-12-30,43,0.023246796329941033,0.4,19,21,3,0.8735025090361721,0.09139848715558131,0.03471124599571111,0.1344,0.008733,0.389681
penalize,2,C2 Ridge + régime,2023-01,2023-01-31,49,0.02040063805472449,0.21352324206755535,25,15,9,0.902527600222256,0.06760666406225671,0.029497000396987084,0.3243,0.012131,0.245374
penalize,2,C2 Ridge + régime,2023-02,2023-02-28,47,0.021273441401844465,0.2569864218609549,34,12,1,0.9328709326131757,0.046980813273514214,0.02,0.1864,0.010106,0.237277
penalize,2,C2 Ridge + régime,2023-03,2023-03-31,47,0.021271863194765515,0.18263973065485573,32,11,4,0.894173819233651,0.08347118023814262,0.022132570682185274,0.1811,0.009914,0.256345
penalize,2,C2 Ridge + régime,2023-04,2023-04-28,49,0.020397721684596228,0.21485251819450418,34,14,1,0.9532614514557312,0.03886419393358182,0.007362717155902227,0.2372,0.010847,0.316488
penalize,2,C2 Ridge + régime,2023-05,2023-05-31,54,0.01851450950303521,0.17991067817077103,36,14,4,0.9580457723697121,0.028919081310212844,0.012818659483976426,0.293,0.010279,0.331522
penalize,2,C2 Ridge + régime,2023-06,2023-06-28,48,0.020825573601250758,0.30894307152022504,34,11,3,0.94956124194367,0.048354485779478484,0.001711805136888079,0.204,0.009491,0.425312
penalize,2,C2 Ridge + régime,2023-07,2023-07-31,61,0.016389532539038812,0.3757234993051535,30,17,14,0.8356914493967501,0.07459876963924213,0.08947126584537544,0.351,0.010242,0.511713
penalize,2,C2 Ridge + régime,2023-08,2023-08-31,51,0.019601270114553742,0.3996519771081598,19,13,19,0.7729130164086514,0.027238919256310865,0.19951284017727858,0.283,0.009296,0.429158
penalize,2,C2 Ridge + régime,2023-09,2023-09-27,58,0.017237937976719117,0.3022496215937496,21,18,19,0.6895715569688333,0.15465700705006802,0.15557183863080754,0.2292,0.010212,0.247625
penalize,2,C2 Ridge + régime,2023-10,2023-10-31,48,0.020827603336124573,0.3419615645256954,23,12,13,0.7029517687273669,0.18517765740544018,0.1115955340011724,0.2116,0.011331,0.230239
penalize,2,C2 Ridge + régime,2023-11,2023-11-30,49,0.020398135882562538,0.2824035093210106,24,13,12,0.5902893077642778,0.3646468542526006,0.04457249622868608,0.2585,0.01196,0.22671
penalize,2,C2 Ridge + régime,2023-12,2023-12-29,45,0.022212116391821,0.1490980294014564,24,15,6,0.9368056830297835,0.05674571167751524,0.0059938429246461,0.2218,0.009974,0.285562
penalize,2,C2 Ridge + régime,2024-01,2024-01-31,55,0.018178828003727616,0.21925800654683072,22,20,13,0.5744539980528425,0.37052650134728954,0.054855040804886825,0.2956,0.011096,0.29205
penalize,2,C2 Ridge + régime,2024-02,2024-02-29,53,0.01886106465204142,0.2305226753256326,22,16,15,0.7381757948356239,0.20289765693673492,0.05856297478583642,0.2469,0.011896,0.355673
penalize,2,C2 Ridge + régime,2024-03,2024-03-29,52,0.019225099630404925,0.09126090109445814,21,17,14,0.660696840247959,0.2637498894194089,0.0752584511136881,0.1929,0.01032,0.319397
penalize,2,C2 Ridge + régime,2024-04,2024-04-30,55,0.018176372985228173,0.30493070351411555,24,15,16,0.4948913694625766,0.4141407924733073,0.09066835225166567,0.2376,0.010263,0.275937
penalize,2,C2 Ridge + régime,2024-05,2024-05-31,55,0.018174684514380667,0.3417878461431339,28,14,13,0.8764517813170333,0.044948522155890326,0.07820734481801292,0.2965,0.00988,0.323544
penalize,2,C2 Ridge + régime,2024-06,2024-06-28,55,0.018173860056672732,0.3411607529290297,25,19,11,0.8698020394411452,0.05056976290108687,0.07919050077476847,0.2496,0.00985,0.27849
penalize,2,C2 Ridge + régime,2024-07,2024-07-31,55,0.01817216136042413,0.33292818636846305,30,10,15,0.7743586635567888,0.14935410427819143,0.07575610698834699,0.2908,0.009092,0.424161
penalize,2,C2 Ridge + régime,2024-08,2024-08-30,55,0.01817424972622472,0.13987879221991478,31,14,10,0.8981210950035646,0.03117323111852279,0.07028940882027193,0.141,0.011102,0.36265
penalize,2,C2 Ridge + régime,2024-09,2024-09-30,50,0.01999373894614033,0.11590280465853392,27,12,11,0.7185070135321782,0.20767163110711775,0.07350830266772068,0.1741,0.009974,0.401705
penalize,2,C2 Ridge + régime,2024-10,2024-10-31,56,0.017853852094228784,0.10996686436478184,27,14,15,0.7883465833631077,0.1457835255965516,0.0656856083171526,0.2018,0.010402,0.446801
penalize,2,C2 Ridge + régime,2024-11,2024-11-29,48,0.02082948041308685,0.08346136007899983,26,16,6,0.6460608697871474,0.2968766653736786,0.05687752466734254,0.2858,0.009665,0.30466
penalize,2,C2 Ridge + régime,2024-12,2024-12-31,55,0.018170669589697087,0.11107442448400133,29,12,14,0.8053124122261303,0.10038227196673208,0.09369214324047734,0.1921,0.008608,0.378755
penalize,2,C2 Ridge + régime,2025-01,2025-01-31,64,0.01562372583132049,0.10079527641117253,30,12,22,0.6406998166113628,0.26486527796518994,0.09435335862795864,0.1879,0.008267,0.309849
penalize,2,C2 Ridge + régime,2025-02,2025-02-28,62,0.016127167552098424,0.10315890657034017,27,14,21,0.6395806527865621,0.2447152116703865,0.11558852377315357,0.1689,0.007955,0.271218
penalize,2,C2 Ridge + régime,2025-03,2025-03-28,62,0.01612495800636559,0.11393139558114859,30,13,19,0.7791928285172157,0.06914323130909135,0.1514113365683599,0.1389,0.008085,0.409329
penalize,2,C2 Ridge + régime,2025-04,2025-04-30,64,0.015621707247578446,0.06771409415250382,25,12,27,0.5571098180049765,0.18142690031260522,0.261252545527439,0.1569,0.009747,0.229473
penalize,2,C2 Ridge + régime,2025-05,2025-05-30,67,0.014925253666510927,0.12732538496160317,29,15,23,0.5187006327430886,0.31837124079413026,0.16292012211901316,0.21,0.010641,0.157585
penalize,2,C2 Ridge + régime,2025-06,2025-06-30,56,0.017849991722765492,0.08349422775657735,23,13,20,0.5257577117145782,0.25704364145951325,0.21679818330077613,0.1944,0.011889,0.249612
penalize,3,C3 Hybrid,2018-07,2018-07-31,42,0.023799156843318486,0.09104542686935772,19,7,16,0.6838412091781991,0.16594327457532873,0.14978010366584857,0.0,0.008261,0.539361
penalize,3,C3 Hybrid,2018-08,2018-08-31,36,0.027774328550540878,0.3991937042516112,16,9,11,0.7329462075533848,0.1763300394350717,0.09059958083101519,0.0,0.005512,0.81211
penalize,3,C3 Hybrid,2018-09,2018-09-28,34,0.029404881730741957,0.12582912280224445,15,6,13,0.6425336468028295,0.21609428364970568,0.14113804839269112,0.0,0.006465,0.737275
penalize,3,C3 Hybrid,2018-10,2018-10-31,45,0.02222222221149718,0.14527323676028428,13,8,24,0.6337861584405254,0.1780921786990999,0.18812166237774808,0.0,0.009649,0.812363
penalize,3,C3 Hybrid,2018-11,2018-11-30,38,0.02631081495317088,0.30734914843699146,13,7,18,0.6356046595293787,0.1976191884615701,0.16658712022954453,0.0,0.008154,0.867537
penalize,3,C3 Hybrid,2018-12,2018-12-31,31,0.032242503942994175,0.15366463760406832,14,3,14,0.909659062281714,0.02447725954231706,0.06538130040878855,0.0,0.008634,1.016363
penalize,3,C3 Hybrid,2019-01,2019-01-31,40,0.02499418779063483,0.20251732645236514,12,15,13,0.6976363982574757,0.18299171470501205,0.1191393986629053,0.0,0.00846,0.625325
penalize,3,C3 Hybrid,2019-02,2019-02-28,36,0.027772704655218555,0.23404026444262246,11,9,16,0.6355912750223841,0.17928102685535433,0.18494506571012959,0.0,0.007996,0.730506
penalize,3,C3 Hybrid,2019-03,2019-03-29,43,0.023250102653413592,0.35736137099622955,8,20,15,0.3496126223892205,0.5840537676922329,0.06608802401533106,0.0,0.006354,0.608912
penalize,3,C3 Hybrid,2019-04,2019-04-30,45,0.02221833387956101,0.3050906699020517,8,20,17,0.4556025059445566,0.47008680283457394,0.07413571580111505,0.0,0.005852,0.649684
penalize,3,C3 Hybrid,2019-05,2019-05-31,38,0.026313141262549126,0.22133348556589544,7,13,18,0.35700211574382645,0.4707138925159781,0.1721833597170622,0.0,0.007212,0.515238
penalize,3,C3 Hybrid,2019-06,2019-06-28,39,0.025638093125830232,0.14584467049476027,7,16,16,0.43088581593500974,0.34438536590616153,0.22461445006620806,0.0,0.007425,0.585438
penalize,3,C3 Hybrid,2019-07,2019-07-31,41,0.024383256625729915,0.1196753816089645,15,11,15,0.6658335375549971,0.2502133527206817,0.08366663137924771,0.0,0.006841,0.574056
penalize,3,C3 Hybrid,2019-08,2019-08-30,36,0.027773683543383873,0.18289975783254153,13,6,17,0.43967339080940804,0.35142237125576675,0.2087568454966448,0.0,0.006914,0.445482
penalize,3,C3 Hybrid,2019-09,2019-09-30,40,0.024994407275116683,0.25342064010607124,14,9,17,0.6884772937567666,0.12770510425024215,0.18359389299765871,0.0,0.006207,0.912056
penalize,3,C3 Hybrid,2019-10,2019-10-31,38,0.026308331334834074,0.12580854385342904,11,16,11,0.43784064295358543,0.4324513071187549,0.12942464065135426,0.0,0.006695,0.582431
penalize,3,C3 Hybrid,2019-11,2019-11-29,45,0.022217994332708935,0.1124097337080916,16,11,18,0.6434651642816451,0.2047481447336651,0.15159643595659195,0.0,0.00708,0.442452
penalize,3,C3 Hybrid,2019-12,2019-12-31,43,0.023251349412260994,0.09636310258009252,12,20,11,0.5589245916606668,0.3153382767463139,0.12554515632024202,0.0,0.00683,0.373728
penalize,3,C3 Hybrid,2020-01,2020-01-31,41,0.024385375847955557,0.09429257955981314,16,13,12,0.6124939834408498,0.30560992336146675,0.08169650296386137,0.0,0.006638,0.435421
penalize,3,C3 Hybrid,2020-02,2020-02-28,46,0.021734987071984832,0.09360668128413749,15,15,16,0.504868061870798,0.3598644742699912,0.13507686917051281,0.0,0.007565,0.508149
penalize,3,C3 Hybrid,2020-03,2020-03-31,34,0.029403087163522513,0.23460468079357719,13,12,9,0.5378391320802107,0.40726570696657044,0.054600124512984495,0.0,0.010431,0.994466
penalize,3,C3 Hybrid,2020-04,2020-04-30,26,0.03845838071978613,0.3939787558201975,14,5,7,0.8748547284658258,0.06332102707176235,0.061742143176850915,0.0,0.010583,0.975852
penalize,3,C3 Hybrid,2020-05,2020-05-29,30,0.03333181392598879,0.19642809421192928,14,5,11,0.8043234533882028,0.14369543092826217,0.05193553346319866,0.0,0.01134,0.991245
penalize,3,C3 Hybrid,2020-06,2020-06-30,25,0.03998492794273072,0.19362442800009527,14,8,3,0.8934325473827579,0.09676470624100912,0.009425944944501236,0.0,0.010898,1.066748
penalize,3,C3 Hybrid,2020-07,2020-07-29,30,0.03331303476572189,0.20630110854716407,18,6,6,0.9766425743365372,0.01929727086454344,0.0034511977705760943,0.0,0.007675,0.679408
penalize,3,C3 Hybrid,2020-08,2020-08-31,30,0.03332624353727846,0.1783540197517724,18,4,8,0.9592429536653799,0.027842395637041557,0.012701956815932138,0.0,0.008781,0.650334
penalize,3,C3 Hybrid,2020-09,2020-09-30,33,0.030288799801748364,0.4,10,10,13,0.759741631929774,0.09270427926403145,0.14708448226389073,0.0,0.010388,1.347057
penalize,3,C3 Hybrid,2020-10,2020-10-28,46,0.02173561653997675,0.4,9,14,23,0.769429857350475,0.1564292199571818,0.07397928353127378,0.0,0.010106,1.872562
penalize,3,C3 Hybrid,2020-11,2020-11-30,30,0.033316151319180344,0.1525294111124611,17,2,11,0.9386197268876496,0.0009721512210620894,0.059892661466698624,0.0,0.011104,0.893011
penalize,3,C3 Hybrid,2020-12,2020-12-31,41,0.024383371254595998,0.22935816480412913,8,15,18,0.8132069208185144,0.1537567319460237,0.032754568673897866,0.0,0.009609,1.754144
penalize,3,C3 Hybrid,2021-01,2021-01-29,26,0.03845040259711624,0.3369149355587026,11,7,8,0.7847739413566706,0.0861373432148286,0.12879918295352305,0.0,0.013644,1.222519
penalize,3,C3 Hybrid,2021-02,2021-02-26,27,0.03702566847437128,0.33501771920069406,7,9,11,0.7036204481590426,0.1019023288793137,0.19417027176966845,0.0,0.012205,1.322665
penalize,3,C3 Hybrid,2021-03,2021-03-31,33,0.030288542953576678,0.21025860959884796,11,10,12,0.635924479654241,0.26839529524921363,0.09520214256457574,0.0,0.013152,1.035849
penalize,3,C3 Hybrid,2021-04,2021-04-30,35,0.028564562795066365,0.33625545896236564,10,9,16,0.7233457631288597,0.08960873891337941,0.1868051957850837,0.0,0.008861,0.937742
penalize,3,C3 Hybrid,2021-05,2021-05-31,28,0.03568991249644852,0.3139304590508223,6,9,13,0.6526341856054536,0.19948961588278308,0.14719374841232202,0.0,0.008271,1.483705
penalize,3,C3 Hybrid,2021-06,2021-06-30,37,0.02702101248756552,0.24159274609645295,11,11,15,0.5931651119748202,0.2536050258189626,0.15300732424614139,0.0,0.007135,1.355258
penalize,3,C3 Hybrid,2021-07,2021-07-29,39,0.025629467387504185,0.2643453766217129,14,13,12,0.33493586702992434,0.43447825515408006,0.23013510592865888,0.0,0.006265,0.480629
penalize,3,C3 Hybrid,2021-08,2021-08-31,39,0.025633202993646156,0.3924672281310083,10,15,14,0.4673356474414425,0.2523592693107576,0.27999999999999997,0.0,0.009303,1.279242
penalize,3,C3 Hybrid,2021-09,2021-09-30,41,0.024382188635665304,0.3045288048283073,12,16,13,0.7507121208606142,0.0947583933909062,0.15419921981075688,0.0,0.011013,0.912132
penalize,3,C3 Hybrid,2021-10,2021-10-29,36,0.027774913345322092,0.27355400535396895,13,12,11,0.6531432757086718,0.16253679312913466,0.18421681159378883,0.0,0.008397,0.49733
penalize,3,C3 Hybrid,2021-11,2021-11-30,33,0.03028660318130271,0.26567193357250474,12,10,11,0.829903637573807,0.09958035720716532,0.069973910202017,0.0,0.009933,0.680475
penalize,3,C3 Hybrid,2021-12,2021-12-31,37,0.02701876376118816,0.23217869129181568,10,12,15,0.5937077540764576,0.26090229237351625,0.14508421271398794,0.0,0.008383,0.98133
penalize,3,C3 Hybrid,2022-01,2022-01-31,48,0.020828436008592213,0.18164619399216017,18,21,9,0.5289233778709299,0.35442748246858446,0.11641406807291188,0.0,0.00769,0.554303
penalize,3,C3 Hybrid,2022-02,2022-02-28,35,0.02856190988987296,0.24610463233550703,14,12,9,0.8424165731846535,0.05963616330854554,0.0976141096523547,0.0,0.007189,0.896262
penalize,3,C3 Hybrid,2022-03,2022-03-31,39,0.02562629099227025,0.17049495917334084,18,10,11,0.6249422968875581,0.29031103496825317,0.08417201684272872,0.0,0.006597,0.389657
penalize,3,C3 Hybrid,2022-04,2022-04-29,47,0.02127328400479872,0.11854094102760156,25,11,11,0.6980873909906935,0.18856004688433964,0.11319691035050675,0.0,0.006412,0.433687
penalize,3,C3 Hybrid,2022-05,2022-05-31,38,0.0263046463853084,0.23669076831775107,15,11,12,0.6020327347716485,0.24055449465498138,0.15698933321508932,0.0,0.006793,0.610616
penalize,3,C3 Hybrid,2022-06,2022-06-30,45,0.02221854282710239,0.1824712163097066,22,15,8,0.6055326581967138,0.2837309005960355,0.11057086842685841,0.0,0.00768,0.383478
penalize,3,C3 Hybrid,2022-07,2022-07-29,39,0.025636189263270305,0.18175649430850863,15,15,9,0.7989266538813761,0.11132106363542585,0.08956366375073979,0.0,0.007947,0.729368
penalize,3,C3 Hybrid,2022-08,2022-08-31,29,0.03447164038722863,0.17897924953285863,15,9,5,0.7895155901710524,0.16771018835389456,0.04245179270468314,0.0,0.006223,0.713155
penalize,3,C3 Hybrid,2022-09,2022-09-30,41,0.024379714525839195,0.10600521985961903,17,13,11,0.6444145127777088,0.2695934016032008,0.08556038117849746,0.0,0.00632,0.508002
penalize,3,C3 Hybrid,2022-10,2022-10-31,46,0.02173584021499806,0.17859906990371804,14,17,15,0.47754552978348586,0.32143615702335177,0.2008669630830731,0.1003,0.009515,0.477966
penalize,3,C3 Hybrid,2022-11,2022-11-30,39,0.025630957048034614,0.10674940552786395,18,11,10,0.6674443892001963,0.26518959857370694,0.06697333709944672,0.1582,0.009735,0.621193
penalize,3,C3 Hybrid,2022-12,2022-12-30,39,0.02563318788455841,0.19552007921652487,14,19,6,0.7508215747091755,0.18624670399403034,0.06262604879457229,0.147,0.009032,0.803986
penalize,3,C3 Hybrid,2023-01,2023-01-31,50,0.01999204713430872,0.23651219716595137,16,21,13,0.855968634157291,0.10077116496862827,0.04286255758951674,0.2952,0.012588,0.816096
penalize,3,C3 Hybrid,2023-02,2023-02-28,49,0.02040320908717736,0.15345186315890758,19,18,12,0.784944537033113,0.15957857106900275,0.05523413716957497,0.1874,0.01224,0.91789
penalize,3,C3 Hybrid,2023-03,2023-03-31,43,0.023243368777617332,0.19216704965103112,19,10,14,0.8243612939323229,0.11586451408569307,0.05923904941952939,0.1579,0.01015,0.745577
penalize,3,C3 Hybrid,2023-04,2023-04-28,49,0.020403132304076393,0.2157958552238678,14,18,17,0.5592258698605793,0.30283005508187394,0.13769755795728966,0.1875,0.009254,0.885455
penalize,3,C3 Hybrid,2023-05,2023-05-31,56,0.017850512117386794,0.22153248422903526,21,17,18,0.7516340254448295,0.1199669245604702,0.12802772856836092,0.214,0.014204,1.121547
penalize,3,C3 Hybrid,2023-06,2023-06-28,49,0.020404565971055104,0.18631004562882092,20,16,13,0.808777621063079,0.14556020377844028,0.04548590774018074,0.2152,0.011041,0.963387
penalize,3,C3 Hybrid,2023-07,2023-07-31,61,0.016390936449583275,0.4,26,9,26,0.8135954973995871,0.05047696930035063,0.13577465672464187,0.3612,0.010043,0.819655
penalize,3,C3 Hybrid,2023-08,2023-08-31,52,0.019222357986715486,0.4,24,5,23,0.815775478763271,0.0406401915246124,0.1431469450213222,0.3311,0.010543,0.910103
penalize,3,C3 Hybrid,2023-09,2023-09-27,60,0.01666363420620013,0.3110983006637241,27,6,27,0.8104801975253924,0.04306881378878234,0.1462690410578328,0.2569,0.011318,0.728042
penalize,3,C3 Hybrid,2023-10,2023-10-31,50,0.01999519471797395,0.35111400961649547,25,9,16,0.7581245901293463,0.13562231522757554,0.10601283054177545,0.2495,0.011744,0.518815
penalize,3,C3 Hybrid,2023-11,2023-11-30,48,0.020824115226028842,0.28377945258868137,25,9,14,0.7673550212541761,0.200087453293858,0.03211505630135057,0.2353,0.012729,0.766507
penalize,3,C3 Hybrid,2023-12,2023-12-29,53,0.018859264677148123,0.21421371372752598,27,8,18,0.9282837358926455,0.03601132595782866,0.035245966038376216,0.3628,0.01146,0.862034
penalize,3,C3 Hybrid,2024-01,2024-01-31,57,0.017538268248502256,0.2629703026963615,17,16,24,0.7752682198076416,0.15588959199923716,0.0685234783577501,0.3586,0.011803,1.104687
penalize,3,C3 Hybrid,2024-02,2024-02-29,62,0.016128647712584113,0.14638262216425713,19,13,30,0.6293999531629922,0.18007008420843168,0.190506120808791,0.237,0.011704,0.750693
penalize,3,C3 Hybrid,2024-03,2024-03-29,55,0.01817454705714944,0.33739590977897566,20,12,23,0.7937778853495581,0.14900803375710334,0.05681416903655797,0.2367,0.009197,0.656754
penalize,3,C3 Hybrid,2024-04,2024-04-30,51,0.019600419601494147,0.2019052584881222,22,12,17,0.7642898411416641,0.0820750293626926,0.153256529171845,0.2281,0.011552,0.922299
penalize,3,C3 Hybrid,2024-05,2024-05-31,53,0.01886054907746288,0.20992080542742192,20,15,18,0.8021387666191364,0.1181970424014838,0.07927329208491232,0.293,0.009869,0.759413
penalize,3,C3 Hybrid,2024-06,2024-06-28,52,0.019223143386229956,0.25457136142128983,20,11,21,0.8472360800679395,0.05881058161956692,0.09355679439645126,0.2115,0.009191,0.816225
penalize,3,C3 Hybrid,2024-07,2024-07-31,53,0.018860710380520968,0.3020098122086427,19,12,22,0.7285001090550439,0.20290240495177536,0.06821513616079208,0.3031,0.009618,0.746568
penalize,3,C3 Hybrid,2024-08,2024-08-30,57,0.01753937685492906,0.12854566590654887,18,14,25,0.5270104704969911,0.21244626611369352,0.2602877441202718,0.1608,0.010677,0.640842
penalize,3,C3 Hybrid,2024-09,2024-09-30,50,0.019995392387411215,0.15079642111276204,20,11,19,0.7172788782025026,0.20319256533579516,0.07929817583226295,0.2318,0.010763,0.971567
penalize,3,C3 Hybrid,2024-10,2024-10-31,55,0.018177491991033242,0.1499044637727983,18,10,27,0.7939648867986046,0.09170342091786858,0.1140937517903551,0.2664,0.009598,0.865783
penalize,3,C3 Hybrid,2024-11,2024-11-29,58,0.017236331496859842,0.16698345490952993,18,14,26,0.7209379702934176,0.14673507921964837,0.1320341773048047,0.2622,0.009513,0.899651
penalize,3,C3 Hybrid,2024-12,2024-12-31,60,0.01666269550494346,0.20750198396136443,24,12,24,0.8172229336365217,0.10177709503816693,0.08076170162191902,0.2652,0.009534,0.932848
penalize,3,C3 Hybrid,2025-01,2025-01-31,61,0.016389217814838437,0.07098947563645548,22,17,22,0.49436645586837663,0.3401125601764287,0.1652632706603391,0.1908,0.008264,0.464866
penalize,3,C3 Hybrid,2025-02,2025-02-28,66,0.015150306406652438,0.055601863957580024,17,20,29,0.3241063378675918,0.33237605185578667,0.34343783311568266,0.1458,0.007956,0.376406
penalize,3,C3 Hybrid,2025-03,2025-03-28,64,0.015621998466645703,0.10046328342786474,21,19,24,0.5887001227559744,0.2277667208134314,0.1833410582959189,0.1482,0.00825,0.500319
penalize,3,C3 Hybrid,2025-04,2025-04-30,64,0.015622983303293089,0.08478594747817844,16,25,23,0.36728769655530535,0.3911042756780619,0.2414789591773905,0.1676,0.010844,0.303098
penalize,3,C3 Hybrid,2025-05,2025-05-30,60,0.016661473160374633,0.06344419956896655,21,13,26,0.5252256937909203,0.23387018974164256,0.2405925060899152,0.1907,0.011266,0.4328
penalize,3,C3 Hybrid,2025-06,2025-06-30,64,0.015623812123464881,0.1395865171682715,21,17,26,0.5834013022688617,0.24618823132546383,0.17033444230742706,0.233,0.011748,0.612671
penalize,4,C4 Hybrid + régime,2018-07,2018-07-31,45,0.02222033365180221,0.08846226647952317,18,8,19,0.6672480653190697,0.15328088683387467,0.17938606217815534,0.0,0.008342,0.511016
