titre,mois,score,rang_percentile,rang,ticker,date_cours,cell_id,cell_name,split
MOX,2021-12,0.21255681129646303,0.8461538461538461,9,MOX,2021-12-31,1,ridge_static,val
INV,2021-12,0.20707101403697445,0.8269230769230769,10,INV,2021-12-31,1,ridge_static,val
CTM,2021-12,0.2050340073077531,0.8076923076923077,11,CTM,2021-12-31,1,ridge_static,val
RDS,2021-12,0.2049374297911351,0.7884615384615384,12,RDS,2021-12-31,1,ridge_static,val
AFM,2021-12,0.19174844442788358,0.7692307692307692,13,AFM,2021-12-31,1,ridge_static,val
CSR,2021-12,0.16614659453402575,0.75,14,CSR,2021-12-31,1,ridge_static,val
IAM,2021-12,0.15500236787304297,0.7307692307692308,15,IAM,2021-12-31,1,ridge_static,val
PRO,2021-12,0.14823597564581756,0.7115384615384616,16,PRO,2021-12-31,1,ridge_static,val
SOT,2021-12,0.14809975722009897,0.6923076923076923,17,SOT,2021-12-31,1,ridge_static,val
SNP,2021-12,0.14601526019993666,0.6730769230769231,18,SNP,2021-12-31,1,ridge_static,val
ATW,2021-12,0.14061357411376302,0.6538461538461539,19,ATW,2021-12-31,1,ridge_static,val
DHO,2021-12,0.13699043325592913,0.6346153846153846,20,DHO,2021-12-31,1,ridge_static,val
MIC,2021-12,0.13012870458652034,0.6153846153846154,21,MIC,2021-12-31,1,ridge_static,val
JET,2021-12,0.12935333488093773,0.5961538461538461,22,JET,2021-12-31,1,ridge_static,val
BCP,2021-12,0.12707717837245702,0.5769230769230769,23,BCP,2021-12-31,1,ridge_static,val
BOA,2021-12,0.11642575820879733,0.5576923076923077,24,BOA,2021-12-31,1,ridge_static,val
TQM,2021-12,0.11156237079647928,0.5384615384615384,25,TQM,2021-12-31,1,ridge_static,val
ATH,2022-01,0.5218571031035069,1.0,1,ATH,2022-01-31,1,ridge_static,val
FBR,2022-01,0.45273112606807353,0.9824561403508771,2,FBR,2022-01-31,1,ridge_static,val
AFM,2022-01,0.3906081486750142,0.9649122807017544,3,AFM,2022-01-31,1,ridge_static,val
SID,2022-01,0.33665106766256503,0.9473684210526316,4,SID,2022-01-31,1,ridge_static,val
PRO,2022-01,0.3283455234353361,0.9298245614035088,5,PRO,2022-01-31,1,ridge_static,val
INV,2022-01,0.30560942184415035,0.9122807017543859,6,INV,2022-01-31,1,ridge_static,val
MOX,2022-01,0.2582746414960538,0.8947368421052632,7,MOX,2022-01-31,1,ridge_static,val
MDP,2022-01,0.2502303514714025,0.8771929824561404,8,MDP,2022-01-31,1,ridge_static,val
IAM,2022-01,0.23911825824602873,0.8596491228070176,9,IAM,2022-01-31,1,ridge_static,val
S2M,2022-01,0.23732050713749428,0.8421052631578947,10,S2M,2022-01-31,1,ridge_static,val
SOT,2022-01,0.22065126871250423,0.8245614035087719,11,SOT,2022-01-31,1,ridge_static,val
CSR,2022-01,0.21035609135763106,0.8070175438596492,12,CSR,2022-01-31,1,ridge_static,val
BCP,2022-01,0.20758237339719018,0.7894736842105263,13,BCP,2022-01-31,1,ridge_static,val
COL,2022-01,0.2058350000158874,0.7719298245614035,14,COL,2022-01-31,1,ridge_static,val
RDS,2022-01,0.2055918312889426,0.7543859649122807,15,RDS,2022-01-31,1,ridge_static,val
DWY,2022-01,0.19915849771724195,0.736842105263158,16,DWY,2022-01-31,1,ridge_static,val
ADH,2022-01,0.18993144965981684,0.7192982456140351,17,ADH,2022-01-31,1,ridge_static,val
LBV,2022-01,0.1875294612481319,0.7017543859649122,18,LBV,2022-01-31,1,ridge_static,val
TQM,2022-01,0.18752844109373973,0.6842105263157895,19,TQM,2022-01-31,1,ridge_static,val
SNP,2022-01,0.16168689554513752,0.6666666666666667,20,SNP,2022-01-31,1,ridge_static,val
ATW,2022-01,0.16055257491585456,0.6491228070175439,21,ATW,2022-01-31,1,ridge_static,val
JET,2022-01,0.15220197610292588,0.631578947368421,22,JET,2022-01-31,1,ridge_static,val
NKL,2022-01,0.1515376604488293,0.6140350877192983,23,NKL,2022-01-31,1,ridge_static,val
LHM,2022-01,0.1303902122019686,0.5964912280701755,24,LHM,2022-01-31,1,ridge_static,val
MIC,2022-01,0.08437559129316602,0.5789473684210527,25,MIC,2022-01-31,1,ridge_static,val
FBR,2022-02,0.5845509914893131,1.0,1,FBR,2022-02-28,1,ridge_static,val
ATH,2022-02,0.42951644077179013,0.9821428571428571,2,ATH,2022-02-28,1,ridge_static,val
S2M,2022-02,0.36050204656588963,0.9642857142857143,3,S2M,2022-02-28,1,ridge_static,val
MOX,2022-02,0.35831056469555184,0.9464285714285714,4,MOX,2022-02-28,1,ridge_static,val
MDP,2022-02,0.35772331485388126,0.9285714285714286,5,MDP,2022-02-28,1,ridge_static,val
COL,2022-02,0.31057414646804066,0.9107142857142857,6,COL,2022-02-28,1,ridge_static,val
SID,2022-02,0.3005065736878882,0.8928571428571429,7,SID,2022-02-28,1,ridge_static,val
DWY,2022-02,0.22973905561393743,0.875,8,DWY,2022-02-28,1,ridge_static,val
RDS,2022-02,0.20305896511650537,0.8571428571428572,9,RDS,2022-02-28,1,ridge_static,val
AFM,2022-02,0.1990001706105678,0.8392857142857143,10,AFM,2022-02-28,1,ridge_static,val
INV,2022-02,0.18995681018636973,0.8214285714285714,11,INV,2022-02-28,1,ridge_static,val
JET,2022-02,0.18853736702539906,0.8035714285714286,12,JET,2022-02-28,1,ridge_static,val
IAM,2022-02,0.18562937838860902,0.7857142857142857,13,IAM,2022-02-28,1,ridge_static,val
CTM,2022-02,0.1797998966907945,0.7678571428571428,14,CTM,2022-02-28,1,ridge_static,val
AGM,2022-02,0.17758734180526894,0.75,15,AGM,2022-02-28,1,ridge_static,val
PRO,2022-02,0.1667754261606554,0.7321428571428572,16,PRO,2022-02-28,1,ridge_static,val
LHM,2022-02,0.15340310485484898,0.7142857142857143,17,LHM,2022-02-28,1,ridge_static,val
BAL,2022-02,0.14918967971030642,0.6964285714285714,18,BAL,2022-02-28,1,ridge_static,val
TQM,2022-02,0.14444932113211018,0.6785714285714286,19,TQM,2022-02-28,1,ridge_static,val
IMO,2022-02,0.13819054048188362,0.6607142857142857,20,IMO,2022-02-28,1,ridge_static,val
SOT,2022-02,0.13001513197999895,0.6428571428571428,21,SOT,2022-02-28,1,ridge_static,val
NKL,2022-02,0.12835613582563316,0.625,22,NKL,2022-02-28,1,ridge_static,val
CSR,2022-02,0.12283261335708132,0.6071428571428572,23,CSR,2022-02-28,1,ridge_static,val
SNP,2022-02,0.11039591303097937,0.5892857142857143,24,SNP,2022-02-28,1,ridge_static,val
ATW,2022-02,0.0805783871799687,0.5714285714285714,25,ATW,2022-02-28,1,ridge_static,val
ATH,2022-03,0.4800639565205625,1.0,1,ATH,2022-03-31,1,ridge_static,val
SID,2022-03,0.43556411744599904,0.9821428571428571,2,SID,2022-03-31,1,ridge_static,val
FBR,2022-03,0.41444785497621683,0.9642857142857143,3,FBR,2022-03-31,1,ridge_static,val
AFM,2022-03,0.328067335663661,0.9464285714285714,4,AFM,2022-03-31,1,ridge_static,val
S2M,2022-03,0.3184627429497767,0.9285714285714286,5,S2M,2022-03-31,1,ridge_static,val
DWY,2022-03,0.26124845739588115,0.9107142857142857,6,DWY,2022-03-31,1,ridge_static,val
AGM,2022-03,0.21938885213656797,0.8928571428571429,7,AGM,2022-03-31,1,ridge_static,val
JET,2022-03,0.21688590833267554,0.875,8,JET,2022-03-31,1,ridge_static,val
MOX,2022-03,0.21284743849026966,0.8571428571428572,9,MOX,2022-03-31,1,ridge_static,val
RDS,2022-03,0.20401258985111517,0.8392857142857143,10,RDS,2022-03-31,1,ridge_static,val
IAM,2022-03,0.19638850438493255,0.8214285714285714,11,IAM,2022-03-31,1,ridge_static,val
CTM,2022-03,0.1905504766783527,0.8035714285714286,12,CTM,2022-03-31,1,ridge_static,val
TGC,2022-03,0.18374878381073156,0.7857142857142857,13,TGC,2022-03-31,1,ridge_static,val
BOA,2022-03,0.16793756056257342,0.7678571428571428,14,BOA,2022-03-31,1,ridge_static,val
INV,2022-03,0.15698367803926463,0.75,15,INV,2022-03-31,1,ridge_static,val
LHM,2022-03,0.15430746036748466,0.7321428571428572,16,LHM,2022-03-31,1,ridge_static,val
ATL,2022-03,0.15307876827172934,0.7142857142857143,17,ATL,2022-03-31,1,ridge_static,val
COL,2022-03,0.151542673760801,0.6964285714285714,18,COL,2022-03-31,1,ridge_static,val
IMO,2022-03,0.13824728119741983,0.6785714285714286,19,IMO,2022-03-31,1,ridge_static,val
SNP,2022-03,0.13437073121876236,0.6607142857142857,20,SNP,2022-03-31,1,ridge_static,val
MDP,2022-03,0.13229457093230593,0.6428571428571428,21,MDP,2022-03-31,1,ridge_static,val
SOT,2022-03,0.1321838837877914,0.625,22,SOT,2022-03-31,1,ridge_static,val
PRO,2022-03,0.12666282411923058,0.6071428571428572,23,PRO,2022-03-31,1,ridge_static,val
IBC,2022-03,0.12035513795689189,0.5892857142857143,24,IBC,2022-03-31,1,ridge_static,val
ADH,2022-03,0.1192643551560228,0.5714285714285714,25,ADH,2022-03-31,1,ridge_static,val
SID,2022-04,0.456691074604747,1.0,1,SID,2022-04-29,1,ridge_static,val
ATH,2022-04,0.4440642039890149,0.9824561403508771,2,ATH,2022-04-29,1,ridge_static,val
FBR,2022-04,0.4258133838278336,0.9649122807017544,3,FBR,2022-04-29,1,ridge_static,val
SNP,2022-04,0.3014857479652856,0.9473684210526316,4,SNP,2022-04-29,1,ridge_static,val
MDP,2022-04,0.3002665742091406,0.9298245614035088,5,MDP,2022-04-29,1,ridge_static,val
S2M,2022-04,0.2917482140237552,0.9122807017543859,6,S2M,2022-04-29,1,ridge_static,val
COL,2022-04,0.2552303600873118,0.8947368421052632,7,COL,2022-04-29,1,ridge_static,val
TGC,2022-04,0.25113736834610567,0.8771929824561404,8,TGC,2022-04-29,1,ridge_static,val
ADH,2022-04,0.24039121071854497,0.8596491228070176,9,ADH,2022-04-29,1,ridge_static,val
CTM,2022-04,0.23160883636240628,0.8421052631578947,10,CTM,2022-04-29,1,ridge_static,val
IAM,2022-04,0.2308481522678949,0.8245614035087719,11,IAM,2022-04-29,1,ridge_static,val
RDS,2022-04,0.2106310051890578,0.8070175438596492,12,RDS,2022-04-29,1,ridge_static,val
JET,2022-04,0.20700369781579098,0.7894736842105263,13,JET,2022-04-29,1,ridge_static,val
BOA,2022-04,0.19721766266260485,0.7719298245614035,14,BOA,2022-04-29,1,ridge_static,val
DWY,2022-04,0.196722864760369,0.7543859649122807,15,DWY,2022-04-29,1,ridge_static,val
LHM,2022-04,0.19638308927645573,0.736842105263158,16,LHM,2022-04-29,1,ridge_static,val
ATW,2022-04,0.18481889770857116,0.7192982456140351,17,ATW,2022-04-29,1,ridge_static,val
CSR,2022-04,0.14305351340386735,0.7017543859649122,18,CSR,2022-04-29,1,ridge_static,val
BCP,2022-04,0.1425196603732825,0.6842105263157895,19,BCP,2022-04-29,1,ridge_static,val
AFM,2022-04,0.14083297817119889,0.6666666666666667,20,AFM,2022-04-29,1,ridge_static,val
ATL,2022-04,0.11982226708373284,0.6491228070175439,21,ATL,2022-04-29,1,ridge_static,val
INV,2022-04,0.1177269193912739,0.631578947368421,22,INV,2022-04-29,1,ridge_static,val
LBV,2022-04,0.11019966905008746,0.6140350877192983,23,LBV,2022-04-29,1,ridge_static,val
MSA,2022-04,0.10461216357984149,0.5964912280701755,24,MSA,2022-04-29,1,ridge_static,val
MNG,2022-04,0.0963129580623188,0.5789473684210527,25,MNG,2022-04-29,1,ridge_static,val
SID,2022-05,0.48205291942374984,1.0,1,SID,2022-05-31,1,ridge_static,val
FBR,2022-05,0.4418924232868784,0.9818181818181818,2,FBR,2022-05-31,1,ridge_static,val
ATH,2022-05,0.3852647788685643,0.9636363636363636,3,ATH,2022-05-31,1,ridge_static,val
MDP,2022-05,0.3307935987825702,0.9454545454545454,4,MDP,2022-05-31,1,ridge_static,val
INV,2022-05,0.31812493980647477,0.9272727272727272,5,INV,2022-05-31,1,ridge_static,val
S2M,2022-05,0.2762221066655558,0.9090909090909091,6,S2M,2022-05-31,1,ridge_static,val
MOX,2022-05,0.27225827759763055,0.8909090909090909,7,MOX,2022-05-31,1,ridge_static,val
COL,2022-05,0.2672447167882314,0.8727272727272728,8,COL,2022-05-31,1,ridge_static,val
JET,2022-05,0.26166844501193287,0.8545454545454545,9,JET,2022-05-31,1,ridge_static,val
DWY,2022-05,0.24202815944539913,0.8363636363636364,10,DWY,2022-05-31,1,ridge_static,val
RDS,2022-05,0.22815800804240036,0.8181818181818181,11,RDS,2022-05-31,1,ridge_static,val
LHM,2022-05,0.21489884669925358,0.8,12,LHM,2022-05-31,1,ridge_static,val
AFM,2022-05,0.20857276513065137,0.7818181818181819,13,AFM,2022-05-31,1,ridge_static,val
CTM,2022-05,0.2019464002940562,0.7636363636363637,14,CTM,2022-05-31,1,ridge_static,val
TGC,2022-05,0.18442810976333257,0.7454545454545455,15,TGC,2022-05-31,1,ridge_static,val
IAM,2022-05,0.1734556974652697,0.7272727272727273,16,IAM,2022-05-31,1,ridge_static,val
BCP,2022-05,0.16228139104414785,0.7090909090909091,17,BCP,2022-05-31,1,ridge_static,val
CSR,2022-05,0.15386372010477764,0.6909090909090909,18,CSR,2022-05-31,1,ridge_static,val
BOA,2022-05,0.1514471237729153,0.6727272727272727,19,BOA,2022-05-31,1,ridge_static,val
ATW,2022-05,0.1427800129786844,0.6545454545454545,20,ATW,2022-05-31,1,ridge_static,val
SNP,2022-05,0.12711013595193144,0.6363636363636364,21,SNP,2022-05-31,1,ridge_static,val
ADH,2022-05,0.12590543201521798,0.6181818181818182,22,ADH,2022-05-31,1,ridge_static,val
SOT,2022-05,0.12418579117358447,0.6,23,SOT,2022-05-31,1,ridge_static,val
ATL,2022-05,0.11800498074673656,0.5818181818181818,24,ATL,2022-05-31,1,ridge_static,val
IMO,2022-05,0.10026122809946093,0.5636363636363637,25,IMO,2022-05-31,1,ridge_static,val
ATH,2022-06,0.4418617839319372,1.0,1,ATH,2022-06-30,1,ridge_static,val
FBR,2022-06,0.402727189503117,0.9811320754716981,2,FBR,2022-06-30,1,ridge_static,val
SID,2022-06,0.39666641481462933,0.9622641509433962,3,SID,2022-06-30,1,ridge_static,val
MDP,2022-06,0.36316679480026515,0.9433962264150944,4,MDP,2022-06-30,1,ridge_static,val
DWY,2022-06,0.32726111016697945,0.9245283018867925,5,DWY,2022-06-30,1,ridge_static,val
S2M,2022-06,0.2951249577620231,0.9056603773584906,6,S2M,2022-06-30,1,ridge_static,val
AFM,2022-06,0.276519789363041,0.8867924528301887,7,AFM,2022-06-30,1,ridge_static,val
RDS,2022-06,0.24346650409301462,0.8679245283018868,8,RDS,2022-06-30,1,ridge_static,val
COL,2022-06,0.21063037357953807,0.8490566037735849,9,COL,2022-06-30,1,ridge_static,val
SNP,2022-06,0.21006873568438159,0.8301886792452831,10,SNP,2022-06-30,1,ridge_static,val
MNG,2022-06,0.2046062706477375,0.8113207547169812,11,MNG,2022-06-30,1,ridge_static,val
CTM,2022-06,0.20041571270484734,0.7924528301886793,12,CTM,2022-06-30,1,ridge_static,val
IAM,2022-06,0.18681991995213595,0.7735849056603774,13,IAM,2022-06-30,1,ridge_static,val
LHM,2022-06,0.1754005983933816,0.7547169811320755,14,LHM,2022-06-30,1,ridge_static,val
JET,2022-06,0.16742390152400233,0.7358490566037736,15,JET,2022-06-30,1,ridge_static,val
INV,2022-06,0.1642180798284095,0.7169811320754718,16,INV,2022-06-30,1,ridge_static,val
TGC,2022-06,0.14457437271938675,0.6981132075471699,17,TGC,2022-06-30,1,ridge_static,val
CSR,2022-06,0.1445429252476089,0.679245283018868,18,CSR,2022-06-30,1,ridge_static,val
BOA,2022-06,0.13370212864109132,0.6603773584905661,19,BOA,2022-06-30,1,ridge_static,val
IMO,2022-06,0.12750127663456184,0.6415094339622642,20,IMO,2022-06-30,1,ridge_static,val
ATW,2022-06,0.11933022789265281,0.6226415094339622,21,ATW,2022-06-30,1,ridge_static,val
TQM,2022-06,0.11639486415003274,0.6037735849056604,22,TQM,2022-06-30,1,ridge_static,val
LBV,2022-06,0.11379029172253394,0.5849056603773585,23,LBV,2022-06-30,1,ridge_static,val
BCP,2022-06,0.0894782661414841,0.5660377358490566,24,BCP,2022-06-30,1,ridge_static,val
ATL,2022-06,0.08067607821640407,0.5471698113207547,25,ATL,2022-06-30,1,ridge_static,val
ATH,2022-07,0.4071570375723578,1.0,1,ATH,2022-07-29,1,ridge_static,val
SID,2022-07,0.392001845602201,0.9811320754716981,2,SID,2022-07-29,1,ridge_static,val
COL,2022-07,0.3352950758585056,0.9622641509433962,3,COL,2022-07-29,1,ridge_static,val
DWY,2022-07,0.3120647473993926,0.9433962264150944,4,DWY,2022-07-29,1,ridge_static,val
S2M,2022-07,0.2863434225204493,0.9245283018867925,5,S2M,2022-07-29,1,ridge_static,val
MDP,2022-07,0.2728028720034481,0.9056603773584906,6,MDP,2022-07-29,1,ridge_static,val
FBR,2022-07,0.2629271546012841,0.8867924528301887,7,FBR,2022-07-29,1,ridge_static,val
IAM,2022-07,0.23538094875387516,0.8679245283018868,8,IAM,2022-07-29,1,ridge_static,val
RDS,2022-07,0.23490347054801186,0.8490566037735849,9,RDS,2022-07-29,1,ridge_static,val
CTM,2022-07,0.225028722849204,0.8301886792452831,10,CTM,2022-07-29,1,ridge_static,val
AFM,2022-07,0.2125105900160775,0.8113207547169812,11,AFM,2022-07-29,1,ridge_static,val
SNP,2022-07,0.18853671263113453,0.7924528301886793,12,SNP,2022-07-29,1,ridge_static,val
LBV,2022-07,0.17155945581304596,0.7735849056603774,13,LBV,2022-07-29,1,ridge_static,val
LHM,2022-07,0.16753750562403164,0.7547169811320755,14,LHM,2022-07-29,1,ridge_static,val
CSR,2022-07,0.13231171341020542,0.7358490566037736,15,CSR,2022-07-29,1,ridge_static,val
BAL,2022-07,0.13187554237143245,0.7169811320754718,16,BAL,2022-07-29,1,ridge_static,val
MNG,2022-07,0.1157086209151445,0.6981132075471699,17,MNG,2022-07-29,1,ridge_static,val
AGM,2022-07,0.1109664675072979,0.679245283018868,18,AGM,2022-07-29,1,ridge_static,val
PRO,2022-07,0.10146954594869459,0.6603773584905661,19,PRO,2022-07-29,1,ridge_static,val
ATL,2022-07,0.09174130147599067,0.6415094339622642,20,ATL,2022-07-29,1,ridge_static,val
TQM,2022-07,0.08869510299832847,0.6226415094339622,21,TQM,2022-07-29,1,ridge_static,val
ATW,2022-07,0.08727383851119364,0.6037735849056604,22,ATW,2022-07-29,1,ridge_static,val
BOA,2022-07,0.07766427093417244,0.5849056603773585,23,BOA,2022-07-29,1,ridge_static,val
IMO,2022-07,0.06586915295354612,0.5660377358490566,24,IMO,2022-07-29,1,ridge_static,val
TGC,2022-07,0.06325573964826457,0.5471698113207547,25,TGC,2022-07-29,1,ridge_static,val
ATH,2022-08,0.437228746259513,1.0,1,ATH,2022-08-31,1,ridge_static,val
SID,2022-08,0.4115529211931785,0.9811320754716981,2,SID,2022-08-31,1,ridge_static,val
AFM,2022-08,0.32487405088350063,0.9622641509433962,3,AFM,2022-08-31,1,ridge_static,val
RDS,2022-08,0.23435954369602768,0.9433962264150944,4,RDS,2022-08-31,1,ridge_static,val
S2M,2022-08,0.23216247596408887,0.9245283018867925,5,S2M,2022-08-31,1,ridge_static,val
SBM,2022-08,0.2264875677207659,0.9056603773584906,6,SBM,2022-08-31,1,ridge_static,val
IAM,2022-08,0.1953280659761466,0.8867924528301887,7,IAM,2022-08-31,1,ridge_static,val
FBR,2022-08,0.1943293947084585,0.8679245283018868,8,FBR,2022-08-31,1,ridge_static,val
SNP,2022-08,0.19041048688115889,0.8490566037735849,9,SNP,2022-08-31,1,ridge_static,val
TQM,2022-08,0.18825176441619523,0.8301886792452831,10,TQM,2022-08-31,1,ridge_static,val
COL,2022-08,0.18385951717013221,0.8113207547169812,11,COL,2022-08-31,1,ridge_static,val
CSR,2022-08,0.18092343385154366,0.7924528301886793,12,CSR,2022-08-31,1,ridge_static,val
LBV,2022-08,0.1782618031275156,0.7735849056603774,13,LBV,2022-08-31,1,ridge_static,val
DWY,2022-08,0.17268116753657592,0.7547169811320755,14,DWY,2022-08-31,1,ridge_static,val
MNG,2022-08,0.16037825602813366,0.7358490566037736,15,MNG,2022-08-31,1,ridge_static,val
MOX,2022-08,0.15391686158330714,0.7169811320754718,16,MOX,2022-08-31,1,ridge_static,val
TGC,2022-08,0.14222529906880066,0.6981132075471699,17,TGC,2022-08-31,1,ridge_static,val
ATW,2022-08,0.13730519769623792,0.679245283018868,18,ATW,2022-08-31,1,ridge_static,val
DYT,2022-08,0.12942956470569353,0.6603773584905661,19,DYT,2022-08-31,1,ridge_static,val
LHM,2022-08,0.12897493276483793,0.6415094339622642,20,LHM,2022-08-31,1,ridge_static,val
BCP,2022-08,0.1190643592940932,0.6226415094339622,21,BCP,2022-08-31,1,ridge_static,val
IBC,2022-08,0.11740476327776739,0.6037735849056604,22,IBC,2022-08-31,1,ridge_static,val
CTM,2022-08,0.11527929180684722,0.5849056603773585,23,CTM,2022-08-31,1,ridge_static,val
IMO,2022-08,0.10900468282913159,0.5660377358490566,24,IMO,2022-08-31,1,ridge_static,val
MLE,2022-08,0.10663765142054031,0.5471698113207547,25,MLE,2022-08-31,1,ridge_static,val
IMO,2022-09,0.4478383050419402,1.0,1,IMO,2022-09-30,1,ridge_static,val
AFM,2022-09,0.3657151426114998,0.9827586206896551,2,AFM,2022-09-30,1,ridge_static,val
SNP,2022-09,0.34681142422387956,0.9655172413793104,3,SNP,2022-09-30,1,ridge_static,val
OUL,2022-09,0.2699700916615773,0.9482758620689655,4,OUL,2022-09-30,1,ridge_static,val
SID,2022-09,0.26871662311271893,0.9310344827586207,5,SID,2022-09-30,1,ridge_static,val
CMT,2022-09,0.24688726118777105,0.9137931034482758,6,CMT,2022-09-30,1,ridge_static,val
SMI,2022-09,0.23980539685657154,0.896551724137931,7,SMI,2022-09-30,1,ridge_static,val
IAM,2022-09,0.2328695235507805,0.8793103448275862,8,IAM,2022-09-30,1,ridge_static,val
INV,2022-09,0.23135579228544778,0.8620689655172413,9,INV,2022-09-30,1,ridge_static,val
SRM,2022-09,0.21106496143636871,0.8448275862068966,10,SRM,2022-09-30,1,ridge_static,val
BAL,2022-09,0.21033026989258943,0.8275862068965517,11,BAL,2022-09-30,1,ridge_static,val
LBV,2022-09,0.20746434434146604,0.8103448275862069,12,LBV,2022-09-30,1,ridge_static,val
RIS,2022-09,0.20066263707678678,0.7931034482758621,13,RIS,2022-09-30,1,ridge_static,val
MIC,2022-09,0.19832648624760002,0.7758620689655172,14,MIC,2022-09-30,1,ridge_static,val
MOX,2022-09,0.19300995885866218,0.7586206896551724,15,MOX,2022-09-30,1,ridge_static,val
CDM,2022-09,0.183971588133734,0.7413793103448276,16,CDM,2022-09-30,1,ridge_static,val
MSA,2022-09,0.18131790526988378,0.7241379310344828,17,MSA,2022-09-30,1,ridge_static,val
MNG,2022-09,0.17214365247609145,0.7068965517241379,18,MNG,2022-09-30,1,ridge_static,val
MDP,2022-09,0.14550433939497961,0.6896551724137931,19,MDP,2022-09-30,1,ridge_static,val
TQM,2022-09,0.14292997595187495,0.6724137931034483,20,TQM,2022-09-30,1,ridge_static,val
MAB,2022-09,0.13362102285763042,0.6551724137931034,21,MAB,2022-09-30,1,ridge_static,val
HPS,2022-09,0.1305362611365634,0.6379310344827587,22,HPS,2022-09-30,1,ridge_static,val
SOT,2022-09,0.11911822245434672,0.6206896551724138,23,SOT,2022-09-30,1,ridge_static,val
GAZ,2022-09,0.11425014884601409,0.603448275862069,24,GAZ,2022-09-30,1,ridge_static,val
TMA,2022-09,0.11377712866406926,0.5862068965517242,25,TMA,2022-09-30,1,ridge_static,val
IMO,2022-10,0.45092120836431815,1.0,1,IMO,2022-10-31,1,ridge_static,val
AFM,2022-10,0.33437322408592424,0.9811320754716981,2,AFM,2022-10-31,1,ridge_static,val
SNP,2022-10,0.33144299944004635,0.9622641509433962,3,SNP,2022-10-31,1,ridge_static,val
SMI,2022-10,0.30103523984334596,0.9433962264150944,4,SMI,2022-10-31,1,ridge_static,val
IAM,2022-10,0.2880249601350566,0.9245283018867925,5,IAM,2022-10-31,1,ridge_static,val
MIC,2022-10,0.27658317745780797,0.9056603773584906,6,MIC,2022-10-31,1,ridge_static,val
MDP,2022-10,0.2757700337977103,0.8867924528301887,7,MDP,2022-10-31,1,ridge_static,val
INV,2022-10,0.24647535371159654,0.8679245283018868,8,INV,2022-10-31,1,ridge_static,val
CMT,2022-10,0.2419475092814154,0.8490566037735849,9,CMT,2022-10-31,1,ridge_static,val
MNG,2022-10,0.2217987323020545,0.8301886792452831,10,MNG,2022-10-31,1,ridge_static,val
LES,2022-10,0.20761364861901743,0.8113207547169812,11,LES,2022-10-31,1,ridge_static,val
MSA,2022-10,0.20660245707539585,0.7924528301886793,12,MSA,2022-10-31,1,ridge_static,val
RIS,2022-10,0.19354128730595116,0.7735849056603774,13,RIS,2022-10-31,1,ridge_static,val
DHO,2022-10,0.18356710984333174,0.7547169811320755,14,DHO,2022-10-31,1,ridge_static,val
MAB,2022-10,0.16785718637990338,0.7358490566037736,15,MAB,2022-10-31,1,ridge_static,val
SID,2022-10,0.16763283300490928,0.7169811320754718,16,SID,2022-10-31,1,ridge_static,val
BOA,2022-10,0.16693114892088465,0.6981132075471699,17,BOA,2022-10-31,1,ridge_static,val
NKL,2022-10,0.14981902834881933,0.679245283018868,18,NKL,2022-10-31,1,ridge_static,val
BCP,2022-10,0.13557826563992847,0.6603773584905661,19,BCP,2022-10-31,1,ridge_static,val
JET,2022-10,0.13084582429573866,0.6415094339622642,20,JET,2022-10-31,1,ridge_static,val
DYT,2022-10,0.12859477234040437,0.6226415094339622,21,DYT,2022-10-31,1,ridge_static,val
CDM,2022-10,0.12848438619738425,0.6037735849056604,22,CDM,2022-10-31,1,ridge_static,val
ATW,2022-10,0.12783691121241264,0.5849056603773585,23,ATW,2022-10-31,1,ridge_static,val
GAZ,2022-10,0.1242632940510697,0.5660377358490566,24,GAZ,2022-10-31,1,ridge_static,val
SOT,2022-10,0.1165810779491802,0.5471698113207547,25,SOT,2022-10-31,1,ridge_static,val
IMO,2022-11,0.38808529553861965,1.0,1,IMO,2022-11-30,1,ridge_static,val
SNP,2022-11,0.35363432594084643,0.9833333333333333,2,SNP,2022-11-30,1,ridge_static,val
AFM,2022-11,0.3474746155372611,0.9666666666666667,3,AFM,2022-11-30,1,ridge_static,val
SMI,2022-11,0.30351327750589063,0.95,4,SMI,2022-11-30,1,ridge_static,val
OUL,2022-11,0.273445576630954,0.9333333333333333,5,OUL,2022-11-30,1,ridge_static,val
MDP,2022-11,0.26486897740357274,0.9166666666666666,6,MDP,2022-11-30,1,ridge_static,val
IAM,2022-11,0.2613103943742392,0.9,7,IAM,2022-11-30,1,ridge_static,val
MSA,2022-11,0.2492151490871095,0.8833333333333333,8,MSA,2022-11-30,1,ridge_static,val
BOA,2022-11,0.22953264068697365,0.8666666666666667,9,BOA,2022-11-30,1,ridge_static,val
LES,2022-11,0.21068686380489576,0.85,10,LES,2022-11-30,1,ridge_static,val
BCP,2022-11,0.20127736584712172,0.8333333333333334,11,BCP,2022-11-30,1,ridge_static,val
MIC,2022-11,0.19112389415747433,0.8166666666666667,12,MIC,2022-11-30,1,ridge_static,val
MNG,2022-11,0.17224686451336804,0.8,13,MNG,2022-11-30,1,ridge_static,val
CMT,2022-11,0.16242491398463854,0.7833333333333333,14,CMT,2022-11-30,1,ridge_static,val
SRM,2022-11,0.16050244492243804,0.7666666666666666,15,SRM,2022-11-30,1,ridge_static,val
CTM,2022-11,0.15964693251332623,0.75,16,CTM,2022-11-30,1,ridge_static,val
