sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,3,C3 Hybrid,2024-05,2024-05-31,-0.006036101854745901,0.7766719967494649,0.9776240067250409,35,0.8451762538538226,0.15479922959745054,0.0,21,14,0,0.0009332304219444611,-0.006420648422742241,0.0,17
exclude,3,C3 Hybrid,2024-06,2024-06-28,0.10256908173254176,0.5142335788003116,0.9428645201111442,34,0.9014146129216016,0.09836707078407995,0.0,19,15,0,0.09968827616744816,0.005626692004859526,0.0,22
exclude,3,C3 Hybrid,2024-07,2024-07-31,0.01886320437460509,0.6427979742122784,0.9944609261755895,35,0.8789443136436536,0.12103945685350594,0.0,19,16,0,0.02185152259144482,-0.0008665254305122151,0.0,18
exclude,3,C3 Hybrid,2024-08,2024-08-30,0.05768740285010443,0.9279201857435705,0.9669040795923071,29,0.8788306474582215,0.12098657383122119,0.0,19,10,0,0.05417184415118405,0.005308080528024664,0.0,18
exclude,3,C3 Hybrid,2024-09,2024-09-30,-0.004833218329521105,0.9492209336058579,0.7197314414912063,34,0.8177551624918792,0.18205160370015214,0.0,20,14,0,-0.0008436842421901446,-0.0022051957238881626,0.0,22
exclude,3,C3 Hybrid,2024-10,2024-10-31,0.016028888145959153,1.0989587534458722,0.7410018480668368,28,0.6790494549001993,0.32095054509980087,0.0,17,11,0,0.006111231759852783,0.01055669011901737,0.0,18
exclude,3,C3 Hybrid,2024-11,2024-11-29,0.020824955267682244,0.7955407628310865,0.9920517596370206,31,0.8786323283190626,0.1213461858261132,0.0,17,14,0,0.025236553714834558,-0.0011858641975371804,0.0,21
exclude,3,C3 Hybrid,2024-12,2024-12-31,0.06883192779348701,0.9136181830020864,0.8399112687655484,35,0.9299937331927326,0.07000492044771747,0.0,24,11,0,0.06776473394559782,0.003952393765090296,0.0,20
exclude,3,C3 Hybrid,2025-01,2025-01-31,0.015011538100331956,0.9406881438254369,0.9053108840454651,40,0.5916256058768723,0.4083743941231276,0.0,23,17,0,0.015563283826358494,0.0011721126118874596,0.0,19
exclude,3,C3 Hybrid,2025-02,2025-02-28,0.06450363562745154,0.9636557016789092,0.871419005875868,35,0.5089425984219421,0.49099643397560483,0.0,14,21,0,0.04652990637696503,0.02403434626480758,0.0,19
exclude,3,C3 Hybrid,2025-03,2025-03-28,-0.0012281770547104554,1.0961077252252498,0.920885090958705,42,0.717518313409661,0.2824405682467937,0.0,20,22,0,-0.010083410275240894,0.009276422345149728,0.0,21
exclude,3,C3 Hybrid,2025-04,2025-04-30,0.006150782087494644,1.2123101689894935,0.8762148497177984,35,0.37570720538515767,0.6241676276285966,0.0,12,23,0,-0.00014735174202033148,0.009572841946812152,0.0,20
exclude,3,C3 Hybrid,2025-05,2025-05-30,0.05223895144584434,0.8121930304970698,0.8718641238567936,33,0.5719139188881843,0.42795386384725254,0.0,19,14,0,0.023330306269316533,0.0320886322879386,0.0,18
