fold_id,cell_id,cell_name,model,regime,train_start_month,train_end_month,test_start_month,test_end_month,n_train,n_test,n_features,clip_lower,clip_upper,rank_ic,ic_pearson,hit_ratio,sharpe_ls
34,1,ridge_static,ridge,False,2018-05,2021-04,2021-05,2021-10,36787,6705,33,-5.302558587378644,4.962434857266339,0.06254445218180543,0.10153249818365409,0.5100671140939598,-0.13051311955607645
34,2,ridge_adapt,ridge,True,2018-05,2021-04,2021-05,2021-10,36787,6705,36,-5.302558587378644,4.962434857266339,0.05882818407767841,0.09869084901343508,0.49589858314690527,0.27724795957364473
34,3,hybrid_static,hybrid,False,2018-05,2021-04,2021-05,2021-10,36787,6705,33,-5.302558587378644,4.962434857266339,0.0813907405586303,0.1518931118445188,0.5152870991797166,1.7317325794803329
34,4,hybrid_adapt,hybrid,True,2018-05,2021-04,2021-05,2021-10,36787,6705,36,-5.302558587378644,4.962434857266339,0.0819428070582967,0.14873880545639462,0.5172259507829977,1.6815596407451452
35,1,ridge_static,ridge,False,2018-06,2021-05,2021-06,2021-11,36703,6897,33,-6.045276930276943,5.2017178352517215,0.023709154587182115,-0.001027254417269276,0.501232419892707,-2.410749608601827
35,2,ridge_adapt,ridge,True,2018-06,2021-05,2021-06,2021-11,36703,6897,36,-6.045276930276943,5.2017178352517215,0.021827628124898635,-0.0003467453172413526,0.502247353921995,-2.2881428084174855
35,3,hybrid_static,hybrid,False,2018-06,2021-05,2021-06,2021-11,36703,6897,33,-6.045276930276943,5.2017178352517215,0.06455996559849589,0.07410706351959243,0.5034072785268957,-0.45711435263403427
35,4,hybrid_adapt,hybrid,True,2018-06,2021-05,2021-06,2021-11,36703,6897,36,-6.045276930276943,5.2017178352517215,0.06424983250002182,0.0709502751586697,0.5052921560098593,-0.4793535374145885
36,1,ridge_static,ridge,False,2018-07,2021-06,2021-07,2021-12,36927,6927,33,-6.554844494761958,5.356436156675406,-0.09374244541609869,-0.1211493451382042,0.4697560271401761,-3.8840818712883145
36,2,ridge_adapt,ridge,True,2018-07,2021-06,2021-07,2021-12,36927,6927,36,-6.554844494761958,5.356436156675406,-0.09508945920508251,-0.12115707305540463,0.46484769741590876,-3.8840818712883145
36,3,hybrid_static,hybrid,False,2018-07,2021-06,2021-07,2021-12,36927,6927,33,-6.554844494761958,5.356436156675406,-0.05627180911736477,-0.09368775935379128,0.47451999422549446,-1.184796877544794
36,4,hybrid_adapt,hybrid,True,2018-07,2021-06,2021-07,2021-12,36927,6927,36,-6.554844494761958,5.356436156675406,-0.05680109939941765,-0.09383377150861313,0.4740869063086473,-1.226529001299015
37,1,ridge_static,ridge,False,2018-08,2021-07,2021-08,2022-01,36979,6946,33,-6.636092633710496,5.366691010835905,-0.18276909750060347,-0.19658306869618544,0.4477397063057875,-4.648092360425618
37,2,ridge_adapt,ridge,True,2018-08,2021-07,2021-08,2022-01,36979,6946,36,-6.636092633710496,5.366691010835905,-0.18365026724058342,-0.19636165898910485,0.4398214799884826,-4.3599476505295005
37,3,hybrid_static,hybrid,False,2018-08,2021-07,2021-08,2022-01,36979,6946,33,-6.636092633710496,5.366691010835905,-0.1579382001257116,-0.21057940989684434,0.45508206161819753,-4.893544630874892
37,4,hybrid_adapt,hybrid,True,2018-08,2021-07,2021-08,2022-01,36979,6946,36,-6.636092633710496,5.366691010835905,-0.16010060155135944,-0.2132291862402497,0.4530665131010654,-4.500567911800112
38,1,ridge_static,ridge,False,2018-09,2021-08,2021-09,2022-02,37188,6991,33,-7.355748160862135,5.235673082867636,-0.2210119100553068,-0.2613350881588934,0.444142468888571,-5.8800634656589414
38,2,ridge_adapt,ridge,True,2018-09,2021-08,2021-09,2022-02,37188,6991,36,-7.355748160862135,5.235673082867636,-0.22212912373408902,-0.26068159403170504,0.42926619939922755,-6.049218205821557
38,3,hybrid_static,hybrid,False,2018-09,2021-08,2021-09,2022-02,37188,6991,33,-7.355748160862135,5.235673082867636,-0.21817851751987422,-0.3244494450480893,0.45472750679445,-5.832244062373702
38,4,hybrid_adapt,hybrid,True,2018-09,2021-08,2021-09,2022-02,37188,6991,36,-7.355748160862135,5.235673082867636,-0.21947045119629663,-0.3250486874722963,0.4541553425833214,-5.832244062373702
39,1,ridge_static,ridge,False,2018-10,2021-09,2021-10,2022-03,37450,7079,33,-7.177863235015197,5.262610700122374,-0.22768215499282762,-0.2892275137801488,0.4413052691058059,-5.8042449253534185
39,2,ridge_adapt,ridge,True,2018-10,2021-09,2021-10,2022-03,37450,7079,36,-7.177863235015197,5.262610700122374,-0.22847033525801716,-0.2890680366542067,0.43537222771577905,-5.737017771437798
39,3,hybrid_static,hybrid,False,2018-10,2021-09,2021-10,2022-03,37450,7079,33,-7.177863235015197,5.262610700122374,-0.22269034309439142,-0.3712753592765505,0.4511936714225173,-7.79168027870256
39,4,hybrid_adapt,hybrid,True,2018-10,2021-09,2021-10,2022-03,37450,7079,36,-7.177863235015197,5.262610700122374,-0.22453336560972426,-0.37260365872156853,0.4493572538494138,-7.784220795108965
40,1,ridge_static,ridge,False,2018-11,2021-10,2021-11,2022-04,37410,7231,33,-6.764609845124634,5.401336190302255,-0.20340396004708886,-0.2536514661316013,0.45733646798506433,-6.2287290422619375
40,2,ridge_adapt,ridge,True,2018-11,2021-10,2021-11,2022-04,37410,7231,36,-6.764609845124634,5.401336190302255,-0.20671229210077813,-0.25454702329910245,0.44004978564513897,-6.275667637333511
40,3,hybrid_static,hybrid,False,2018-11,2021-10,2021-11,2022-04,37410,7231,33,-6.764609845124634,5.401336190302255,-0.22099663640609224,-0.38172874770049536,0.4591342829484165,-18.583264340993086
40,4,hybrid_adapt,hybrid,True,2018-11,2021-10,2021-11,2022-04,37410,7231,36,-6.764609845124634,5.401336190302255,-0.22491136733519068,-0.3841331772476051,0.4574747614437837,-18.583264340993086
41,1,ridge_static,ridge,False,2018-12,2021-11,2021-12,2022-05,37699,7186,33,-6.757162334267305,5.466991740156793,-0.22547203011445338,-0.23853385399998583,0.44141386028388535,-3.398522234239297
41,2,ridge_adapt,ridge,True,2018-12,2021-11,2021-12,2022-05,37699,7186,36,-6.757162334267305,5.466991740156793,-0.2291407532392578,-0.2413125020912769,0.43139437795713886,-3.6511208044247536
41,3,hybrid_static,hybrid,False,2018-12,2021-11,2021-12,2022-05,37699,7186,33,-6.757162334267305,5.466991740156793,-0.2430337477801773,-0.3504978534088398,0.43737823545783466,-4.967241387032897
41,4,hybrid_adapt,hybrid,True,2018-12,2021-11,2021-12,2022-05,37699,7186,36,-6.757162334267305,5.466991740156793,-0.2461736312838473,-0.3540101607518966,0.43709991650431396,-5.063292482502992
42,1,ridge_static,ridge,False,2019-01,2021-12,2022-01,2022-06,37966,7167,33,-6.649247999201554,5.657524902694396,-0.15311584845221626,-0.169929671786561,0.4651876656899679,-2.9182203447447024
42,2,ridge_adapt,ridge,True,2019-01,2021-12,2022-01,2022-06,37966,7167,36,-6.649247999201554,5.657524902694396,-0.15489120449857524,-0.1703559719753604,0.45360680898562855,-2.823950519606025
42,3,hybrid_static,hybrid,False,2019-01,2021-12,2022-01,2022-06,37966,7167,33,-6.649247999201554,5.657524902694396,-0.13996199960071426,-0.22817668826296084,0.4780242779405609,-6.379597251331541
42,4,hybrid_adapt,hybrid,True,2019-01,2021-12,2022-01,2022-06,37966,7167,36,-6.649247999201554,5.657524902694396,-0.1417857516467929,-0.22856403964248206,0.475094181665969,-6.37198886060072
43,1,ridge_static,ridge,False,2019-02,2022-01,2022-02,2022-07,38060,7101,33,-6.6105576623829965,5.8643633781546844,-0.13261632789398953,-0.1636256527832564,0.47317279256442757,-2.9468403959132874
43,2,ridge_adapt,ridge,True,2019-02,2022-01,2022-02,2022-07,38060,7101,36,-6.6105576623829965,5.8643633781546844,-0.13409299473943478,-0.16368568199858713,0.4543022109562034,-3.663988019086515
43,3,hybrid_static,hybrid,False,2019-02,2022-01,2022-02,2022-07,38060,7101,33,-6.6105576623829965,5.8643633781546844,-0.12927279853582896,-0.2189814174866119,0.48176313195324605,-11.398211139802713
43,4,hybrid_adapt,hybrid,True,2019-02,2022-01,2022-02,2022-07,38060,7101,36,-6.6105576623829965,5.8643633781546844,-0.13075363544037163,-0.21895993438099692,0.48148148148148145,-12.466952391978225
44,1,ridge_static,ridge,False,2019-03,2022-02,2022-03,2022-08,38259,7229,33,-6.559076103251101,6.133973507873547,-0.07225956690422285,-0.09477183090692297,0.5057407663577258,-0.910818848336879
44,2,ridge_adapt,ridge,True,2019-03,2022-02,2022-03,2022-08,38259,7229,36,-6.559076103251101,6.133973507873547,-0.07404214758983081,-0.0962180835795954,0.4945358970812007,-0.6769291838892206
44,3,hybrid_static,hybrid,False,2019-03,2022-02,2022-03,2022-08,38259,7229,33,-6.559076103251101,6.133973507873547,-0.049142246581336625,-0.09899555019456249,0.5096140545026975,-1.0656648739003243
44,4,hybrid_adapt,hybrid,True,2019-03,2022-02,2022-03,2022-08,38259,7229,36,-6.559076103251101,6.133973507873547,-0.04944094605042552,-0.10040391233877605,0.5109973716973302,-0.9493364494939102
45,1,ridge_static,ridge,False,2019-04,2022-03,2022-04,2022-09,38553,7119,33,-6.097081208860778,6.0783201866171055,-0.05831480274666983,-0.06831751747083711,0.5190335721309173,-0.9668835632652587
45,2,ridge_adapt,ridge,True,2019-04,2022-03,2022-04,2022-09,38553,7119,36,-6.097081208860778,6.0783201866171055,-0.057179702486967084,-0.06861220700072936,0.5075151004354544,-0.5684207579852011
45,3,hybrid_static,hybrid,False,2019-04,2022-03,2022-04,2022-09,38553,7119,33,-6.097081208860778,6.0783201866171055,-0.04263904218036637,-0.0648379699047947,0.5089197921056328,-1.1884073351497482
45,4,hybrid_adapt,hybrid,True,2019-04,2022-03,2022-04,2022-09,38553,7119,36,-6.097081208860778,6.0783201866171055,-0.04256255157590298,-0.06535194065929868,0.510464952942829,-1.1479776872325682
46,1,ridge_static,ridge,False,2019-05,2022-04,2022-05,2022-10,38714,7065,33,-5.622555300668325,6.250160049787656,-0.06411802610287454,-0.06560449795669078,0.5355980184005662,-0.7608534956437735
46,2,ridge_adapt,ridge,True,2019-05,2022-04,2022-05,2022-10,38714,7065,36,-5.622555300668325,6.250160049787656,-0.06395784792697191,-0.06645036279309453,0.4839348903043171,-0.8503726054529779
46,3,hybrid_static,hybrid,False,2019-05,2022-04,2022-05,2022-10,38714,7065,33,-5.622555300668325,6.250160049787656,-0.07235975288510745,-0.06199412860321542,0.48435951875442323,-1.974001852410687
46,4,hybrid_adapt,hybrid,True,2019-05,2022-04,2022-05,2022-10,38714,7065,36,-5.622555300668325,6.250160049787656,-0.07333387979838484,-0.06270874865617754,0.4840764331210191,-2.2686255973159417
47,1,ridge_static,ridge,False,2019-06,2022-05,2022-06,2022-11,38799,7111,33,-5.168611875523271,6.288945283060458,-0.029365974345108112,-0.05003059978198592,0.556743074110533,-0.6988687757871116
47,2,ridge_adapt,ridge,True,2019-06,2022-05,2022-06,2022-11,38799,7111,36,-5.168611875523271,6.288945283060458,-0.028422722773830858,-0.04975559065279042,0.5249613275207425,-0.6368976127189486
47,3,hybrid_static,hybrid,False,2019-06,2022-05,2022-06,2022-11,38799,7111,33,-5.168611875523271,6.288945283060458,-0.0785794079726461,-0.07582589261345396,0.4744761636900577,-3.3911599817594533
47,4,hybrid_adapt,hybrid,True,2019-06,2022-05,2022-06,2022-11,38799,7111,36,-5.168611875523271,6.288945283060458,-0.07892309096351671,-0.07629775560739624,0.47644494445225705,-3.2173492012251437
48,1,ridge_static,ridge,False,2019-07,2022-06,2022-07,2022-12,39235,7167,33,-5.168785649320908,6.261763545647583,-0.032708196598548504,-0.05941317044280659,0.5522533835635551,-5.0378735126961605
48,2,ridge_adapt,ridge,True,2019-07,2022-06,2022-07,2022-12,39235,7167,36,-5.168785649320908,6.261763545647583,-0.033302819949321924,-0.06001438787235986,0.5288126133668202,-5.037873512696161
48,3,hybrid_static,hybrid,False,2019-07,2022-06,2022-07,2022-12,39235,7167,33,-5.168785649320908,6.261763545647583,-0.04896123556107622,-0.028220860001414758,0.48123343100320914,-0.8471199321063462
48,4,hybrid_adapt,hybrid,True,2019-07,2022-06,2022-07,2022-12,39235,7167,36,-5.168785649320908,6.261763545647583,-0.049375392521473105,-0.028322281751224226,0.4823496581554346,-0.8471199321063462
49,1,ridge_static,ridge,False,2019-08,2022-07,2022-08,2023-01,39195,7423,33,-5.1717501205158944,6.2633925274700095,-0.012795778898119748,-0.019500127508850447,0.5519331806547219,-2.973630234666077
49,2,ridge_adapt,ridge,True,2019-08,2022-07,2022-08,2023-01,39195,7423,36,-5.1717501205158944,6.2633925274700095,-0.012128190759163202,-0.019048853882101868,0.5402128519466523,-2.9736302346660755
49,3,hybrid_static,hybrid,False,2019-08,2022-07,2022-08,2023-01,39195,7423,33,-5.1717501205158944,6.2633925274700095,-0.008237004334716155,0.011794156225334205,0.5020881045399435,0.4940574842086468
49,4,hybrid_adapt,hybrid,True,2019-08,2022-07,2022-08,2023-01,39195,7423,36,-5.1717501205158944,6.2633925274700095,-0.007461270945670592,0.014032794025733245,0.5034352687592617,0.4940574842086468
50,1,ridge_static,ridge,False,2019-09,2022-08,2022-09,2023-02,39657,7387,33,-5.117598232988041,6.7358613674623244,-0.01493458541092334,-0.035801045558197284,0.5224042236361175,-2.1659840535674317
50,2,ridge_adapt,ridge,True,2019-09,2022-08,2022-09,2023-02,39657,7387,36,-5.117598232988041,6.7358613674623244,-0.012467496043378047,-0.03492786198380599,0.5176661702991743,-2.1627724519751594
50,3,hybrid_static,hybrid,False,2019-09,2022-08,2022-09,2023-02,39657,7387,33,-5.117598232988041,6.7358613674623244,-0.010706666950889666,-0.034788786462528205,0.49519426018681467,0.23341450605065994
50,4,hybrid_adapt,hybrid,True,2019-09,2022-08,2022-09,2023-02,39657,7387,36,-5.117598232988041,6.7358613674623244,-0.006748640221608668,-0.034080409052226646,0.4968187356166238,0.764503021428202
51,1,ridge_static,ridge,False,2019-10,2022-09,2022-10,2023-03,39854,7610,33,-5.224154415652184,6.626568575450445,-0.04629369788286121,-0.04558712432945214,0.4955321944809461,-2.1412930766349563
51,2,ridge_adapt,ridge,True,2019-10,2022-09,2022-10,2023-03,39854,7610,36,-5.224154415652184,6.626568575450445,-0.04262248331094719,-0.0428320931435204,0.49132720105124833,-2.1255935732816753
51,3,hybrid_static,hybrid,False,2019-10,2022-09,2022-10,2023-03,39854,7610,33,-5.224154415652184,6.626568575450445,-0.002796664554096135,0.0781158220013713,0.495137976346912,1.7385701313511874
51,4,hybrid_adapt,hybrid,True,2019-10,2022-09,2022-10,2023-03,39854,7610,36,-5.224154415652184,6.626568575450445,0.00016862905539101895,0.08013749695828232,0.49632063074901445,1.6930575292922898
52,1,ridge_static,ridge,False,2019-11,2022-10,2022-11,2023-04,39802,7619,33,-4.249915595390777,6.732837287316161,-0.1017452690147699,-0.09443412742011158,0.48982806142538393,-2.523200619321997
52,2,ridge_adapt,ridge,True,2019-11,2022-10,2022-11,2023-04,39802,7619,36,-4.249915595390777,6.732837287316161,-0.09769864845331472,-0.08985948471123963,0.4815592597453734,-2.384109287701896
52,3,hybrid_static,hybrid,False,2019-11,2022-10,2022-11,2023-04,39802,7619,33,-4.249915595390777,6.732837287316161,-0.08946542734164535,-0.12118051038267169,0.48352802205013784,-3.6130130161114224
52,4,hybrid_adapt,hybrid,True,2019-11,2022-10,2022-11,2023-04,39802,7619,36,-4.249915595390777,6.732837287316161,-0.0870209592207986,-0.1199491195601505,0.48352802205013784,-3.694693811251427
53,1,ridge_static,ridge,False,2019-12,2022-11,2022-12,2023-05,40086,7827,33,-4.2501174415053065,6.656468707838553,-0.1136462150345512,-0.11093959438704204,0.46352370001277626,-2.4824298287213566
53,2,ridge_adapt,ridge,True,2019-12,2022-11,2022-12,2023-05,40086,7827,36,-4.2501174415053065,6.656468707838553,-0.10700081244749514,-0.10246021838423008,0.4547080618372301,-3.0571308995387403
53,3,hybrid_static,hybrid,False,2019-12,2022-11,2022-12,2023-05,40086,7827,33,-4.2501174415053065,6.656468707838553,-0.09346231972521055,-0.03770719164675236,0.4773220902005877,-4.819978943185273
53,4,hybrid_adapt,hybrid,True,2019-12,2022-11,2022-12,2023-05,40086,7827,36,-4.2501174415053065,6.656468707838553,-0.08870898052607284,-0.03963697968354552,0.47936629615433757,-4.815814542487732
54,1,ridge_static,ridge,False,2020-01,2022-12,2023-01,2023-06,40312,7797,33,-4.1431281586908195,6.257621911126722,-0.13251477843804027,-0.14703606193339505,0.428241631396691,-2.6691952428782026
54,2,ridge_adapt,ridge,True,2020-01,2022-12,2023-01,2023-06,40312,7797,36,-4.1431281586908195,6.257621911126722,-0.1264226327075149,-0.1394215055810644,0.41195331537770935,-2.110291262911058
54,3,hybrid_static,hybrid,False,2020-01,2022-12,2023-01,2023-06,40312,7797,33,-4.1431281586908195,6.257621911126722,-0.09689453771978838,-0.06284113426263634,0.4862126458894447,-3.8458454343755673
54,4,hybrid_adapt,hybrid,True,2020-01,2022-12,2023-01,2023-06,40312,7797,36,-4.1431281586908195,6.257621911126722,-0.09143749079713166,-0.06666830149558352,0.4865974092599718,-3.6053047830342977
55,1,ridge_static,ridge,False,2020-02,2023-01,2023-02,2023-07,40487,7802,33,-4.064994971536948,6.055604594127373,-0.05197385737357182,-0.03763135771272702,0.43963086388105616,-0.9405427947352226
55,2,ridge_adapt,ridge,True,2020-02,2023-01,2023-02,2023-07,40487,7802,36,-4.064994971536948,6.055604594127373,-0.04731419579926794,-0.031278579375355504,0.4271981543194053,-0.7202253039126425
55,3,hybrid_static,hybrid,False,2020-02,2023-01,2023-02,2023-07,40487,7802,33,-4.064994971536948,6.055604594127373,0.026489247278315902,0.09517899991627245,0.5065367854396309,1.2565988017693708
55,4,hybrid_adapt,hybrid,True,2020-02,2023-01,2023-02,2023-07,40487,7802,36,-4.064994971536948,6.055604594127373,0.02932320209633619,0.09827772436950222,0.5069213022301974,1.2565988017693714
56,1,ridge_static,ridge,False,2020-03,2023-02,2023-03,2023-08,40738,7920,33,-4.112046927384913,5.895445036385128,0.017571921735246326,0.061713243828035634,0.4553030303030303,1.9424962327918813
56,2,ridge_adapt,ridge,True,2020-03,2023-02,2023-03,2023-08,40738,7920,36,-4.112046927384913,5.895445036385128,0.022548956894437422,0.06602593751664577,0.4463383838383838,1.7678515922696358
56,3,hybrid_static,hybrid,False,2020-03,2023-02,2023-03,2023-08,40738,7920,33,-4.112046927384913,5.895445036385128,0.066377491986321,0.17714286630273932,0.49343434343434345,3.0827839405839117
56,4,hybrid_adapt,hybrid,True,2020-03,2023-02,2023-03,2023-08,40738,7920,36,-4.112046927384913,5.895445036385128,0.06815483935665154,0.17973980321300215,0.49242424242424243,3.082783940583911
57,1,ridge_static,ridge,False,2020-04,2023-03,2023-04,2023-09,41093,7736,33,-4.79636300525952,5.837107123121842,0.12933973082549513,0.19142293924270093,0.47802481902792143,3.8821364648837315
57,2,ridge_adapt,ridge,True,2020-04,2023-03,2023-04,2023-09,41093,7736,36,-4.79636300525952,5.837107123121842,0.13139608779952053,0.19355659528954963,0.47130299896587385,4.375410102081478
57,3,hybrid_static,hybrid,False,2020-04,2023-03,2023-04,2023-09,41093,7736,33,-4.79636300525952,5.837107123121842,0.12370693782130238,0.2825629923460775,0.49457083764219234,2.550478432603509
57,4,hybrid_adapt,hybrid,True,2020-04,2023-03,2023-04,2023-09,41093,7736,36,-4.79636300525952,5.837107123121842,0.12539883141676017,0.283746960485835,0.4950879007238883,2.6535537949474266
58,1,ridge_static,ridge,False,2020-05,2023-04,2023-05,2023-10,41172,7983,33,-5.342966827607546,5.7685959811066345,0.13549028984296405,0.20744821689885584,0.4881623449830891,2.490628663195067
58,2,ridge_adapt,ridge,True,2020-05,2023-04,2023-05,2023-10,41172,7983,36,-5.342966827607546,5.7685959811066345,0.13614460994416933,0.20926591407363265,0.48490542402605535,2.387109669886857
58,3,hybrid_static,hybrid,False,2020-05,2023-04,2023-05,2023-10,41172,7983,33,-5.342966827607546,5.7685959811066345,0.11129428893515654,0.2273464221900252,0.49517725165977705,1.77152123642855
58,4,hybrid_adapt,hybrid,True,2020-05,2023-04,2023-05,2023-10,41172,7983,36,-5.342966827607546,5.7685959811066345,0.11193080556066583,0.22808901780306215,0.49492671927846676,1.77152123642855
59,1,ridge_static,ridge,False,2020-06,2023-05,2023-06,2023-11,41682,7872,33,-5.50544407528057,5.676889439385949,0.15377679997846544,0.22674142509288156,0.5022865853658537,2.8524039524368545
59,2,ridge_adapt,ridge,True,2020-06,2023-05,2023-06,2023-11,41682,7872,36,-5.50544407528057,5.676889439385949,0.15439617139527403,0.22687654030987786,0.5007621951219512,2.8524039524368545
59,3,hybrid_static,hybrid,False,2020-06,2023-05,2023-06,2023-11,41682,7872,33,-5.50544407528057,5.676889439385949,0.1436529222802892,0.2394646179124074,0.509400406504065,1.8753959139598784
59,4,hybrid_adapt,hybrid,True,2020-06,2023-05,2023-06,2023-11,41682,7872,36,-5.50544407528057,5.676889439385949,0.1443265755973181,0.2389869021948327,0.5102896341463414,1.8480617946175717
60,1,ridge_static,ridge,False,2020-07,2023-06,2023-07,2023-12,41908,7960,33,-5.104602777583098,5.67018490384745,0.16469600795834952,0.23263559828741154,0.5159547738693467,1.5990634021385253
60,2,ridge_adapt,ridge,True,2020-07,2023-06,2023-07,2023-12,41908,7960,36,-5.104602777583098,5.67018490384745,0.1643669063991785,0.23204967307329094,0.5224874371859296,1.7380842967119015
60,3,hybrid_static,hybrid,False,2020-07,2023-06,2023-07,2023-12,41908,7960,33,-5.104602777583098,5.67018490384745,0.15928541109400837,0.2315316385492222,0.5321608040201005,1.6311004296862004
60,4,hybrid_adapt,hybrid,True,2020-07,2023-06,2023-07,2023-12,41908,7960,36,-5.104602777583098,5.67018490384745,0.16008494810558904,0.23186928334169435,0.5310301507537688,1.6674005028444887
61,1,ridge_static,ridge,False,2020-08,2023-07,2023-08,2024-01,42122,8029,33,-5.501378554837553,5.6621220528782334,0.17622112029551362,0.23916359707543858,0.5295802715157554,2.1529507871924802
61,2,ridge_adapt,ridge,True,2020-08,2023-07,2023-08,2024-01,42122,8029,36,-5.501378554837553,5.6621220528782334,0.17616905639578334,0.23859986379539172,0.5378004732843442,2.1529507871924802
61,3,hybrid_static,hybrid,False,2020-08,2023-07,2023-08,2024-01,42122,8029,33,-5.501378554837553,5.6621220528782334,0.25015403949005316,0.260111642879224,0.5947191431062399,3.4039707050586503
61,4,hybrid_adapt,hybrid,True,2020-08,2023-07,2023-08,2024-01,42122,8029,36,-5.501378554837553,5.6621220528782334,0.2508473443534955,0.26067731156031515,0.5935982065014324,3.3632640496224493
62,1,ridge_static,ridge,False,2020-09,2023-08,2023-09,2024-02,42509,8056,33,-5.590561966633551,5.62182963088479,0.20427350163641492,0.2758489242812955,0.5435700099304865,3.044192458631516
62,2,ridge_adapt,ridge,True,2020-09,2023-08,2023-09,2024-02,42509,8056,36,-5.590561966633551,5.62182963088479,0.20460435330236965,0.2753502315697798,0.5490317775571003,3.044192458631516
62,3,hybrid_static,hybrid,False,2020-09,2023-08,2023-09,2024-02,42509,8056,33,-5.590561966633551,5.62182963088479,0.2535480740348552,0.279701735344551,0.6164349553128103,3.035011911470412
62,4,hybrid_adapt,hybrid,True,2020-09,2023-08,2023-09,2024-02,42509,8056,36,-5.590561966633551,5.62182963088479,0.2546609253306711,0.27893470263084963,0.6165590863952334,3.0906116027708537
63,1,ridge_static,ridge,False,2020-10,2023-09,2023-10,2024-03,42647,8207,33,-5.062869808921642,5.611330742052521,0.21836301050378604,0.32934273311854784,0.5407578896064336,4.642847261369417
63,2,ridge_adapt,ridge,True,2020-10,2023-09,2023-10,2024-03,42647,8207,36,-5.062869808921642,5.611330742052521,0.21838871980604338,0.329313503281536,0.5391738759595467,4.642847261369417
63,3,hybrid_static,hybrid,False,2020-10,2023-09,2023-10,2024-03,42647,8207,33,-5.062869808921642,5.611330742052521,0.22897311084009092,0.25654294367762365,0.6064335323504325,5.254765546208382
63,4,hybrid_adapt,hybrid,True,2020-10,2023-09,2023-10,2024-03,42647,8207,36,-5.062869808921642,5.611330742052521,0.2290615361380135,0.2556514597531453,0.607408309979286,5.287746097709188
64,1,ridge_static,ridge,False,2020-11,2023-10,2023-11,2024-04,43015,8038,33,-5.086909630639578,5.489525807821571,0.22334667543931086,0.3614091380372859,0.5477730778800697,6.300125183454255
64,2,ridge_adapt,ridge,True,2020-11,2023-10,2023-11,2024-04,43015,8038,36,-5.086909630639578,5.489525807821571,0.22349963898383246,0.36099047392810457,0.5456581239114208,6.300125183454255
64,3,hybrid_static,hybrid,False,2020-11,2023-10,2023-11,2024-04,43015,8038,33,-5.086909630639578,5.489525807821571,0.24704384894381612,0.34423754528173584,0.6071161980592187,7.1714610927971725
64,4,hybrid_adapt,hybrid,True,2020-11,2023-10,2023-11,2024-04,43015,8038,36,-5.086909630639578,5.489525807821571,0.24689826168151713,0.3432535165484446,0.6071161980592187,7.1714610927971725
65,1,ridge_static,ridge,False,2020-12,2023-11,2023-12,2024-05,43353,8244,33,-4.883983103801311,5.484818583981724,0.21370503920389644,0.3256327369849494,0.5520378457059679,5.55755513004946
65,2,ridge_adapt,ridge,True,2020-12,2023-11,2023-12,2024-05,43353,8244,36,-4.883983103801311,5.484818583981724,0.2135937313830951,0.325467486698572,0.5513100436681223,5.55755513004946
65,3,hybrid_static,hybrid,False,2020-12,2023-11,2023-12,2024-05,43353,8244,33,-4.883983103801311,5.484818583981724,0.2134903330125196,0.3064667607473663,0.6043182920912179,4.767789089866812
65,4,hybrid_adapt,hybrid,True,2020-12,2023-11,2023-12,2024-05,43353,8244,36,-4.883983103801311,5.484818583981724,0.21345612710366849,0.3063569011560437,0.6043182920912179,4.767789089866812
66,1,ridge_static,ridge,False,2021-01,2023-12,2024-01,2024-06,43537,8077,33,-4.709831659759342,5.526177643728439,0.21529878276266343,0.2863181745319501,0.5612232264454624,5.359913905115344
66,2,ridge_adapt,ridge,True,2021-01,2023-12,2024-01,2024-06,43537,8077,36,-4.709831659759342,5.526177643728439,0.21538128445143506,0.28627234506187027,0.5627089265816516,5.359913905115344
66,3,hybrid_static,hybrid,False,2021-01,2023-12,2024-01,2024-06,43537,8077,33,-4.709831659759342,5.526177643728439,0.2048132402203047,0.2763373251276517,0.6050513804630432,3.951592649616079
66,4,hybrid_adapt,hybrid,True,2021-01,2023-12,2024-01,2024-06,43537,8077,36,-4.709831659759342,5.526177643728439,0.2047061970680341,0.27632140731638843,0.6050513804630432,3.951592649616079
67,1,ridge_static,ridge,False,2021-02,2024-01,2024-02,2024-07,43930,8144,33,-4.8360281782232475,5.872287590031105,0.21050462676359938,0.22506929182060847,0.5762524557956779,4.1004155042245145
67,2,ridge_adapt,ridge,True,2021-02,2024-01,2024-02,2024-07,43930,8144,36,-4.8360281782232475,5.872287590031105,0.2105421958180227,0.2252137337911616,0.5729371316306483,4.1004155042245145
67,3,hybrid_static,hybrid,False,2021-02,2024-01,2024-02,2024-07,43930,8144,33,-4.8360281782232475,5.872287590031105,0.19692096819372185,0.23202321877246537,0.5949165029469549,2.5828821315499524
67,4,hybrid_adapt,hybrid,True,2021-02,2024-01,2024-02,2024-07,43930,8144,36,-4.8360281782232475,5.872287590031105,0.19687569098154095,0.23211553110812516,0.5946709233791748,2.5828821315499524
68,1,ridge_static,ridge,False,2021-03,2024-02,2024-03,2024-08,44322,8015,33,-5.019230117376895,6.288089812288641,0.16702359864170505,0.1458218343997418,0.5555832813474735,3.443643323861136
68,2,ridge_adapt,ridge,True,2021-03,2024-02,2024-03,2024-08,44322,8015,36,-5.019230117376895,6.288089812288641,0.1671005317450873,0.14481110753634213,0.5597005614472863,3.443643323861136
