fold_id,cell_id,cell_name,model,regime,test_start_month,test_end_month,n_train,n_test,rank_ic,ic_pearson,hit_ratio,rf_n_estimators,rf_max_depth,rf_min_samples_leaf
49,2,ridge_adapt,ridge,True,2022-08,2023-01,39195,7423,-0.003142007895875384,-0.007464720350971706,0.5415600161659706,100,4,20
49,3,hybrid_static,hybrid,False,2022-08,2023-01,39195,7423,5.364047856879908e-05,0.008752680221008427,0.49292738784857876,100,4,20
49,4,hybrid_adapt,hybrid,True,2022-08,2023-01,39195,7423,0.00013564811337965133,0.011032542249628,0.4926579550047151,100,4,20
50,1,ridge_static,ridge,False,2022-09,2023-02,39657,7387,-0.02109951049068671,-0.032652196475580875,0.5291728712603222,100,4,20
50,2,ridge_adapt,ridge,True,2022-09,2023-02,39657,7387,-0.01719299383005349,-0.031754323210669295,0.5194260186814674,100,4,20
50,3,hybrid_static,hybrid,False,2022-09,2023-02,39657,7387,-0.02004914606093763,-0.039483487759778,0.4886963584675782,100,4,20
50,4,hybrid_adapt,hybrid,True,2022-09,2023-02,39657,7387,-0.016647647481174668,-0.03778084047277864,0.4895085961824827,100,4,20
51,1,ridge_static,ridge,False,2022-10,2023-03,39854,7610,-0.04922525864086126,-0.04556406361216926,0.49789750328515114,100,4,20
51,2,ridge_adapt,ridge,True,2022-10,2023-03,39854,7610,-0.04589951433639251,-0.042545544714350673,0.4906701708278581,100,4,20
51,3,hybrid_static,hybrid,False,2022-10,2023-03,39854,7610,-0.00783554403418608,0.07741529044379476,0.4914586070959264,100,4,20
51,4,hybrid_adapt,hybrid,True,2022-10,2023-03,39854,7610,-0.004996096839971995,0.07938101070711748,0.4931668856767411,100,4,20
52,1,ridge_static,ridge,False,2022-11,2023-04,39802,7619,-0.0468260467690893,-0.04997644378401608,0.490484315526972,100,4,20
52,2,ridge_adapt,ridge,True,2022-11,2023-04,39802,7619,-0.03809147770615094,-0.042166507147084656,0.4893030581441134,100,4,20
52,3,hybrid_static,hybrid,False,2022-11,2023-04,39802,7619,-0.050646770793726675,-0.09217736597778357,0.4878592991206195,100,4,20
52,4,hybrid_adapt,hybrid,True,2022-11,2023-04,39802,7619,-0.04444490081002708,-0.08814918577101066,0.4923218270114188,100,4,20
53,1,ridge_static,ridge,False,2022-12,2023-05,40086,7827,-0.010486327293431717,-0.04642541486637731,0.4849878625271496,100,4,20
53,2,ridge_adapt,ridge,True,2022-12,2023-05,40086,7827,0.0038434205902715462,-0.033819500296495185,0.48383799667816535,100,4,20
53,3,hybrid_static,hybrid,False,2022-12,2023-05,40086,7827,-0.004884064666404462,0.011774297936023345,0.5118180656701162,100,4,20
53,4,hybrid_adapt,hybrid,True,2022-12,2023-05,40086,7827,0.007613696765084364,0.010879264324239187,0.5171841062987096,100,4,20
54,1,ridge_static,ridge,False,2023-01,2023-06,40312,7797,-0.04531710753581349,-0.08175888303694388,0.4444016929588303,100,4,20
54,2,ridge_adapt,ridge,True,2023-01,2023-06,40312,7797,-0.037011610532309204,-0.07067327471610586,0.4310632294472233,100,4,20
54,3,hybrid_static,hybrid,False,2023-01,2023-06,40312,7797,-0.011318114375226847,-0.010536930568174707,0.5091701936642299,100,4,20
54,4,hybrid_adapt,hybrid,True,2023-01,2023-06,40312,7797,-0.003395036959239515,-0.012484182124144231,0.5117352828010774,100,4,20
55,1,ridge_static,ridge,False,2023-02,2023-07,40487,7802,0.04233814589854066,0.03116638773572998,0.4530889515508844,100,4,20
55,2,ridge_adapt,ridge,True,2023-02,2023-07,40487,7802,0.04787758401456091,0.03702034134414814,0.4383491412458344,100,4,20
55,3,hybrid_static,hybrid,False,2023-02,2023-07,40487,7802,0.09842055227141605,0.13940213642961452,0.5129453986157395,100,4,20
55,4,hybrid_adapt,hybrid,True,2023-02,2023-07,40487,7802,0.1011884372280152,0.1397170673194726,0.5148679825685721,100,4,20
56,1,ridge_static,ridge,False,2023-03,2023-08,40738,7920,0.03881324027485713,0.08995438328363406,0.45606060606060606,100,4,20
56,2,ridge_adapt,ridge,True,2023-03,2023-08,40738,7920,0.04323856834834969,0.09320650251837681,0.44722222222222224,100,4,20
56,3,hybrid_static,hybrid,False,2023-03,2023-08,40738,7920,0.08742904512377754,0.1966918513245711,0.49356060606060603,100,4,20
56,4,hybrid_adapt,hybrid,True,2023-03,2023-08,40738,7920,0.08919291381777783,0.19856141571414723,0.49406565656565654,100,4,20
57,1,ridge_static,ridge,False,2023-04,2023-09,41093,7736,0.1612034048453765,0.2022220199379744,0.48629782833505686,100,4,20
57,2,ridge_adapt,ridge,True,2023-04,2023-09,41093,7736,0.1631973122709064,0.20420540965566697,0.47621509824198555,100,4,20
57,3,hybrid_static,hybrid,False,2023-04,2023-09,41093,7736,0.15107456551067872,0.2878571365468837,0.5011633919338159,100,4,20
57,4,hybrid_adapt,hybrid,True,2023-04,2023-09,41093,7736,0.15234576717885306,0.2892371849313091,0.5019389865563598,100,4,20
58,1,ridge_static,ridge,False,2023-05,2023-10,41172,7983,0.20597785440463295,0.2217059088553439,0.5254916697983214,100,4,20
58,2,ridge_adapt,ridge,True,2023-05,2023-10,41172,7983,0.20699004140304117,0.2234470916784175,0.5212326193160466,100,4,20
58,3,hybrid_static,hybrid,False,2023-05,2023-10,41172,7983,0.18460439072321627,0.2834820788032612,0.5315044469497683,100,4,20
58,4,hybrid_adapt,hybrid,True,2023-05,2023-10,41172,7983,0.1861290543482507,0.28374199648145343,0.5326318426656645,100,4,20
59,1,ridge_static,ridge,False,2023-06,2023-11,41682,7872,0.21484162459295447,0.23274896001347453,0.548145325203252,100,4,20
59,2,ridge_adapt,ridge,True,2023-06,2023-11,41682,7872,0.21554713378497878,0.2330065005873002,0.5433180894308943,100,4,20
59,3,hybrid_static,hybrid,False,2023-06,2023-11,41682,7872,0.2206338254681232,0.2704491107415935,0.5590701219512195,100,4,20
59,4,hybrid_adapt,hybrid,True,2023-06,2023-11,41682,7872,0.22155437942433548,0.2697318831332093,0.557545731707317,100,4,20
60,1,ridge_static,ridge,False,2023-07,2023-12,41908,7960,0.21502063231489627,0.24152051983945963,0.5516331658291457,100,4,20
60,2,ridge_adapt,ridge,True,2023-07,2023-12,41908,7960,0.21514595742452816,0.24115316434153197,0.5591708542713568,100,4,20
60,3,hybrid_static,hybrid,False,2023-07,2023-12,41908,7960,0.2551142663166483,0.25714235276767927,0.5795226130653266,100,4,20
60,4,hybrid_adapt,hybrid,True,2023-07,2023-12,41908,7960,0.25583755593250906,0.2570970706785537,0.5785175879396985,100,4,20
61,1,ridge_static,ridge,False,2023-08,2024-01,42122,8029,0.22260207322587378,0.244458498772991,0.5686885041723752,100,4,20
61,2,ridge_adapt,ridge,True,2023-08,2024-01,42122,8029,0.2225186369509433,0.24414354990977272,0.5789014821272885,100,4,20
61,3,hybrid_static,hybrid,False,2023-08,2024-01,42122,8029,0.2656455797769663,0.24974134714435597,0.5872462324075227,100,4,20
61,4,hybrid_adapt,hybrid,True,2023-08,2024-01,42122,8029,0.2656013081351656,0.25262924572101564,0.5815170008718396,100,4,20
62,1,ridge_static,ridge,False,2023-09,2024-02,42509,8056,0.24659049859831547,0.286260628726077,0.5757199602780536,100,4,20
62,2,ridge_adapt,ridge,True,2023-09,2024-02,42509,8056,0.24666027225024378,0.2860329349129922,0.5820506454816285,100,4,20
62,3,hybrid_static,hybrid,False,2023-09,2024-02,42509,8056,0.2555744987457583,0.2660496691960863,0.5816782522343595,100,4,20
62,4,hybrid_adapt,hybrid,True,2023-09,2024-02,42509,8056,0.25001853982033273,0.25664409294123003,0.5619414101290964,100,4,20
63,1,ridge_static,ridge,False,2023-10,2024-03,42647,8207,0.2524084984190563,0.32666217425119726,0.5779212867064701,100,4,20
63,2,ridge_adapt,ridge,True,2023-10,2024-03,42647,8207,0.2524172922857449,0.3267092251856114,0.5826733276471305,100,4,20
63,3,hybrid_static,hybrid,False,2023-10,2024-03,42647,8207,0.253292470951933,0.3085915325100658,0.5969294504691117,100,4,20
63,4,hybrid_adapt,hybrid,True,2023-10,2024-03,42647,8207,0.24714754132867978,0.30011347672103367,0.5821859388327038,100,4,20
64,1,ridge_static,ridge,False,2023-11,2024-04,43015,8038,0.2484973021554391,0.35602363189293323,0.5763871609853197,100,4,20
64,2,ridge_adapt,ridge,True,2023-11,2024-04,43015,8038,0.24862226004145982,0.35615312307793084,0.5808658870365763,100,4,20
64,3,hybrid_static,hybrid,False,2023-11,2024-04,43015,8038,0.2606983025327411,0.3701243501264669,0.5853446130878328,100,4,20
64,4,hybrid_adapt,hybrid,True,2023-11,2024-04,43015,8038,0.260231947990938,0.3688650725107508,0.5853446130878328,100,4,20
65,1,ridge_static,ridge,False,2023-12,2024-05,43353,8244,0.2235588410788807,0.3216158080416815,0.5826055312954876,100,4,20
65,2,ridge_adapt,ridge,True,2023-12,2024-05,43353,8244,0.22366091706389563,0.32169309881202895,0.5857593401261524,100,4,20
65,3,hybrid_static,hybrid,False,2023-12,2024-05,43353,8244,0.22601288765604444,0.30609913220406093,0.5777535177098496,100,4,20
65,4,hybrid_adapt,hybrid,True,2023-12,2024-05,43353,8244,0.22610644882943345,0.30549992842620166,0.5779961183891315,100,4,20
66,1,ridge_static,ridge,False,2024-01,2024-06,43537,8077,0.20536479568937144,0.2837736889737226,0.5835087284883002,100,4,20
66,2,ridge_adapt,ridge,True,2024-01,2024-06,43537,8077,0.2050926524287257,0.2838890009879608,0.5868515537947258,100,4,20
66,3,hybrid_static,hybrid,False,2024-01,2024-06,43537,8077,0.20909855533686084,0.2750285504014684,0.5888324873096447,100,4,20
66,4,hybrid_adapt,hybrid,True,2024-01,2024-06,43537,8077,0.20944732930656487,0.27688299413071443,0.5888324873096447,100,4,20
67,1,ridge_static,ridge,False,2024-02,2024-07,43930,8144,0.1972538156542903,0.22634733088765982,0.5853388998035364,100,4,20
67,2,ridge_adapt,ridge,True,2024-02,2024-07,43930,8144,0.19698157567779992,0.22685865255297538,0.5860756385068763,100,4,20
67,3,hybrid_static,hybrid,False,2024-02,2024-07,43930,8144,0.19796755755343023,0.251578632353102,0.6010559921414538,100,4,20
67,4,hybrid_adapt,hybrid,True,2024-02,2024-07,43930,8144,0.19804971943464886,0.25201734598030434,0.6008104125736738,100,4,20
68,1,ridge_static,ridge,False,2024-03,2024-08,44322,8015,0.1641050285885557,0.15592654588741933,0.5785402370555209,100,4,20
68,2,ridge_adapt,ridge,True,2024-03,2024-08,44322,8015,0.16412581937193949,0.15534399630422988,0.5849033063006862,100,4,20
68,3,hybrid_static,hybrid,False,2024-03,2024-08,44322,8015,0.2109420541023517,0.26534648351332096,0.600374298190892,100,4,20
68,4,hybrid_adapt,hybrid,True,2024-03,2024-08,44322,8015,0.2110300062656614,0.2650655444000046,0.6004990642545228,100,4,20
69,1,ridge_static,ridge,False,2024-04,2024-09,44551,7909,0.08077340924569293,0.09746909311647269,0.5519028954355797,100,4,20
69,2,ridge_adapt,ridge,True,2024-04,2024-09,44551,7909,0.0806366242347642,0.09695769775241837,0.5481097483879125,100,4,20
69,3,hybrid_static,hybrid,False,2024-04,2024-09,44551,7909,0.12303650150407713,0.2149789196212594,0.6115817423188772,100,4,20
69,4,hybrid_adapt,hybrid,True,2024-04,2024-09,44551,7909,0.12306367398060511,0.21468920903925806,0.611455304083955,100,4,20
70,1,ridge_static,ridge,False,2024-05,2024-10,44641,8207,0.08564595976731948,0.09126970503412465,0.5328378213719995,100,4,20
70,2,ridge_adapt,ridge,True,2024-05,2024-10,44641,8207,0.08556722235723525,0.09054474697925252,0.531131960521506,100,4,20
70,3,hybrid_static,hybrid,False,2024-05,2024-10,44641,8207,0.11780909214523085,0.21898877256734578,0.6209333495796272,100,4,20
70,4,hybrid_adapt,hybrid,True,2024-05,2024-10,44641,8207,0.11786744775290793,0.2185919660202317,0.6205678079688071,100,4,20
71,1,ridge_static,ridge,False,2024-06,2024-11,45137,7914,0.08040419120027575,0.11490661526770844,0.5112458933535506,100,4,20
71,2,ridge_adapt,ridge,True,2024-06,2024-11,45137,7914,0.08034665873855694,0.1141825591678025,0.5126358352287086,100,4,20
71,3,hybrid_static,hybrid,False,2024-06,2024-11,45137,7914,0.14915719347196163,0.24763736472667305,0.6032347738185494,100,4,20
71,4,hybrid_adapt,hybrid,True,2024-06,2024-11,45137,7914,0.1490844097636674,0.2462819257600121,0.6037402072276977,100,4,20
72,1,ridge_static,ridge,False,2024-07,2024-12,45095,8114,0.0669220731164638,0.13031789816239028,0.4943307862952921,100,4,20
72,2,ridge_adapt,ridge,True,2024-07,2024-12,45095,8114,0.0664167799778119,0.12946585637298147,0.49630268671432093,100,4,20
72,3,hybrid_static,hybrid,False,2024-07,2024-12,45095,8114,0.11225543772245189,0.2406915662837235,0.5838057678087256,100,4,20
72,4,hybrid_adapt,hybrid,True,2024-07,2024-12,45095,8114,0.11173261655432824,0.2381786806571739,0.5840522553611043,100,4,20
73,1,ridge_static,ridge,False,2024-08,2025-01,45445,8082,0.009882575650424105,0.10178981787445322,0.47537738183617917,100,4,20
73,2,ridge_adapt,ridge,True,2024-08,2025-01,45445,8082,0.00971287447318804,0.10136455663442634,0.47376886909180893,100,4,20
73,3,hybrid_static,hybrid,False,2024-08,2025-01,45445,8082,0.0629244650780351,0.21767742436985307,0.5670626082652809,100,4,20
73,4,hybrid_adapt,hybrid,True,2024-08,2025-01,45445,8082,0.06207106484883427,0.21357163017619374,0.5671863400148478,100,4,20
74,1,ridge_static,ridge,False,2024-09,2025-02,45598,8182,-0.0294741761863418,0.06896979298753572,0.47213395257883156,100,4,20
74,2,ridge_adapt,ridge,True,2024-09,2025-02,45598,8182,-0.029395877754481697,0.0688618798008959,0.47225617208506476,100,4,20
74,3,hybrid_static,hybrid,False,2024-09,2025-02,45598,8182,0.003184390035464417,0.09271367806038568,0.5446101197751161,100,4,20
74,4,hybrid_adapt,hybrid,True,2024-09,2025-02,45598,8182,0.003066893780018066,0.09221494711580987,0.5441212417501833,100,4,20
75,1,ridge_static,ridge,False,2024-10,2025-03,45660,8266,-0.031554603498603624,0.042850437238531186,0.48862811517057825,100,4,20
75,2,ridge_adapt,ridge,True,2024-10,2025-03,45660,8266,-0.03126927136787522,0.042845434155900135,0.48693443019598354,100,4,20
75,3,hybrid_static,hybrid,False,2024-10,2025-03,45660,8266,0.006407645902847692,0.06631158060046519,0.5318170820227438,100,4,20
75,4,hybrid_adapt,hybrid,True,2024-10,2025-03,45660,8266,0.006428120718679742,0.06623118662007468,0.5320590370191145,100,4,20
76,1,ridge_static,ridge,False,2024-11,2025-04,46143,8184,0.04002615605443922,0.07273583558251046,0.5257820136852395,100,4,20
76,2,ridge_adapt,ridge,True,2024-11,2025-04,46143,8184,0.040068235860073645,0.0727283761134809,0.5267595307917888,100,4,20
76,3,hybrid_static,hybrid,False,2024-11,2025-04,46143,8184,0.10578935207991193,0.1242571317165354,0.5586510263929618,100,4,20
76,4,hybrid_adapt,hybrid,True,2024-11,2025-04,46143,8184,0.10586319578521398,0.12410491324292701,0.5587732160312805,100,4,20
77,1,ridge_static,ridge,False,2024-12,2025-05,46154,8429,0.05285668599328784,0.07224191181907631,0.5246173923359829,100,4,20
77,2,ridge_adapt,ridge,True,2024-12,2025-05,46154,8429,0.05299732573628584,0.0722785694581243,0.5262783248309408,100,4,20
77,3,hybrid_static,hybrid,False,2024-12,2025-05,46154,8429,0.12296213392418162,0.11520723855286079,0.5710048641594495,100,4,20
77,4,hybrid_adapt,hybrid,True,2024-12,2025-05,46154,8429,0.12337410887041692,0.11562734722092458,0.5708862261240953,100,4,20
78,1,ridge_static,ridge,False,2025-01,2025-06,46282,8324,0.04584594588634776,0.048783392149309455,0.5172993753003364,100,4,20
78,2,ridge_adapt,ridge,True,2025-01,2025-06,46282,8324,0.04589502219035655,0.04883143820926848,0.5200624699663623,100,4,20
78,3,hybrid_static,hybrid,False,2025-01,2025-06,46282,8324,0.12167093768667436,0.09267516844783291,0.55634310427679,100,4,20
78,4,hybrid_adapt,hybrid,True,2025-01,2025-06,46282,8324,0.12186398317528072,0.09272678859685023,0.5562229697260932,100,4,20
79,1,ridge_static,ridge,False,2025-02,2025-07,46581,8404,0.061971318966389556,0.03846482126711347,0.5209424083769634,100,4,20
79,2,ridge_adapt,ridge,True,2025-02,2025-07,46581,8404,0.06201183644230314,0.03857519649832409,0.5274869109947644,100,4,20
79,3,hybrid_static,hybrid,False,2025-02,2025-07,46581,8404,0.13072221736858555,0.08145954872169939,0.5597334602570204,100,4,20
79,4,hybrid_adapt,hybrid,True,2025-02,2025-07,46581,8404,0.1302556373223499,0.08160382672395487,0.5592574964302713,100,4,20
80,1,ridge_static,ridge,False,2025-03,2025-08,46789,7659,0.08161397653843674,0.034566276968116,0.54563258911085,100,4,20
80,2,ridge_adapt,ridge,True,2025-03,2025-08,46789,7659,0.08172777919903611,0.034616942470012395,0.5512468990729861,100,4,20
80,3,hybrid_static,hybrid,False,2025-03,2025-08,46789,7659,0.13851584096046093,0.09573164457387759,0.5652173913043478,100,4,20
80,4,hybrid_adapt,hybrid,True,2025-03,2025-08,46789,7659,0.13873816268519618,0.09602756186809477,0.5657396526961744,100,4,20
