date,ticker,predicted_return,benchmark_return,excess_return,conviction_score,tau,recommendation,regime,fold_id,test_start_month,test_end_month,realized_alpha,benchmark_mode,tau_method,model_id,groupe,risk_vol_baissiere_20d,liquidity_vmq_20j,cell,model,month,alpha,liquidity_L,vmq,strategy_label,name,regime_market,weight,weight_pct,in_portfolio
2018-08-31,ALM,0.16894602911603845,0.0,0.16894602911603845,0.16894602911603845,0.1,BUY,False,0,2018-07,2018-12,0.15950390859113361,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.2135687212731212,20123.95,,,2018-08,0.16894602911603845,,20123.95,C1 — Ridge,ALUMINIUM DU MAROC,,0.0007880872108720772,0.07880872108720773,1
2018-08-31,ATH,-0.1193379624534352,0.0,-0.1193379624534352,-0.1193379624534352,0.1,SELL,False,0,2018-07,2018-12,-0.6920522774519943,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.1757274903126352,16166.719000000001,,,2018-08,-0.1193379624534352,,16166.719000000001,C1 — Ridge,AUTO-HALL ,,0.0,0.0,0
2018-08-31,ATL,0.25563960506458583,0.0,0.25563960506458583,0.25563960506458583,0.1,BUY,False,0,2018-07,2018-12,-0.565752494651899,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.1894863726218521,233291.66400000002,,,2018-08,0.25563960506458583,,233291.66400000002,C1 — Ridge,ATLANTASANAD,,0.0015103841326410468,0.1510384132641047,1
2018-08-31,ATW,-0.13930511355371783,0.0,-0.13930511355371783,-0.13930511355371783,0.1,SELL,False,0,2018-07,2018-12,0.12111164609117839,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.11210438305881544,15224807.689999992,,,2018-08,-0.13930511355371783,,15224807.689999992,C1 — Ridge,ATW,,0.0,0.0,0
2018-08-31,BCI,0.18251853853835115,0.0,0.18251853853835115,0.18251853853835115,0.1,BUY,False,0,2018-07,2018-12,-0.49086732498501146,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.17402285575621598,569604.6449999999,,,2018-08,0.18251853853835115,,569604.6449999999,C1 — Ridge,BMCI,,0.0038811735132996857,0.38811735132996855,1
2018-08-31,BCP,0.046016809556434835,0.0,0.046016809556434835,0.046016809556434835,0.1,NEUTRAL,False,0,2018-07,2018-12,0.4604501180354296,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.15270209388686604,2957762.4175,,,2018-08,0.046016809556434835,,2957762.4175,C1 — Ridge,BCP,,0.02076223084897779,2.076223084897779,1
2018-08-31,CIH,0.26121539098367075,0.0,0.26121539098367075,0.26121539098367075,0.1,BUY,False,0,2018-07,2018-12,-0.04056762832605129,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.17022442173338176,584119.3425,,,2018-08,0.26121539098367075,,584119.3425,C1 — Ridge,CIH,,0.05251340636913964,5.251340636913964,1
2018-08-31,CMT,0.048195059068931595,0.0,0.048195059068931595,0.048195059068931595,0.1,NEUTRAL,False,0,2018-07,2018-12,-0.30831591717801593,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.25543756464304623,405962.0,,,2018-08,0.048195059068931595,,405962.0,C1 — Ridge,CMT,,0.024354319894550187,2.4354319894550187,1
2018-08-31,COL,0.2151188222668975,0.0,0.2151188222668975,0.2151188222668975,0.1,BUY,False,0,2018-07,2018-12,-0.35848935118759595,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.3775030110157302,147467.778,,,2018-08,0.2151188222668975,,147467.778,C1 — Ridge,COLORADO,,0.014047297081932543,1.4047297081932542,1
2018-08-31,CSR,-0.04657006623331433,0.0,-0.04657006623331433,-0.04657006623331433,0.1,NEUTRAL,False,0,2018-07,2018-12,-0.22669593936206855,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.12811355787053946,1658517.4775,,,2018-08,-0.04657006623331433,,1658517.4775,C1 — Ridge,COSUMAR,,0.0,0.0,0
2018-08-31,CTM,0.3070940156300859,0.0,0.3070940156300859,0.3070940156300859,0.1,BUY,False,0,2018-07,2018-12,-1.48867941541259,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.08984840230867909,67753.68000000001,,,2018-08,0.3070940156300859,,67753.68000000001,C1 — Ridge,CTM SA,,0.05764413778718845,5.764413778718845,1
2018-08-31,DHO,0.13307642613477885,0.0,0.13307642613477885,0.13307642613477885,0.1,BUY,False,0,2018-07,2018-12,-0.4727991952900529,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.22591624953157205,1069196.7925,,,2018-08,0.13307642613477885,,1069196.7925,C1 — Ridge,DELTA HOLDING,,0.02295462077967883,2.295462077967883,1
