date,C4,C1,C2,C3,Principal,MASI,EqualWeight,dd_C4,dd_MASI,dd_EqualWeight,dd_C1,dd_C2,dd_C3,dd_Principal
2021-09-03,97.31222031300074,105.74634803398722,107.60771188066246,100.2663506301743,107.60771188066246,108.69565217391323,118.26258925561687,-0.09705836877992091,-0.001345358123381879,0.0,-0.02469600428797747,-0.012680844512180656,-0.07070238432757381,-0.012680844512180656
2021-09-06,97.29067015485568,105.59287563077366,107.47115424197038,100.250104430797,107.47115424197038,108.04777756021167,118.08517794050258,-0.09725832860907668,-0.007297785634391096,-0.00150014739429416,-0.026111488140314387,-0.013933784196079935,-0.07085295881492848,-0.013933784196079935
2021-09-07,97.66826207601471,106.17870691299362,107.69700781572716,100.6899738033769,107.69700781572716,108.24614127242253,118.43723700995258,-0.09375472480546143,-0.005475294688181975,0.0,-0.020708336154596774,-0.011861539039963676,-0.06677612190427284,-0.011861539039963676
2021-09-08,97.55386788976854,106.06538625052846,107.38895248680818,100.40421387689425,107.38895248680818,108.47004537676355,118.58743584458347,-0.09481616675796223,-0.003418148255336373,0.0,-0.021753498441085206,-0.01468799935471432,-0.06942462777554514,-0.01468799935471432
2021-09-09,98.7848644709679,107.52909313925134,108.53459155471216,101.57733558281788,108.53459155471216,110.42899345314635,120.02009506062772,-0.0833939830129059,0.0,0.0,-0.0082536546766101,-0.004176565023026102,-0.05855179559050383,-0.004176565023026102
2021-09-10,99.65415557199483,108.89256119705576,108.28057475021512,102.5132649040902,108.28057475021512,109.68747073496755,120.2812502868074,-0.07532799579936078,-0.006714927801034554,0.0,0.0,-0.006507212636589932,-0.049877331214071785,-0.006507212636589932
2021-09-13,99.40640281464366,109.3891606396642,108.47824980944442,102.84308932472786,108.47824980944442,109.71897055192808,120.3658966330978,-0.07762684663374109,-0.006429678284802232,0.0,0.0,-0.004693510169282433,-0.04682042283192045,-0.004693510169282433
2021-09-14,98.83621330870346,108.81937857817633,108.34562905117056,102.11946508612822,108.34562905117056,109.83645635572678,120.34084533890943,-0.08291752688892606,-0.005365774683719904,-0.0002081261793340783,-0.005208761619122204,-0.005910328302208723,-0.05352718213199459,-0.005910328302208723
2021-09-15,99.18089106281172,109.39200477862008,108.88673406480112,102.41730610924836,108.88673406480112,109.7836728786578,120.4906863603818,-0.07971932739724097,-0.005843760359568573,0.0,0.0,-0.0009455972829262027,-0.050766705153472924,-0.0009455972829262027
2021-09-16,98.66313489981088,110.00736472692014,108.75646960390884,102.39206669149988,108.75646960390884,109.84411847336581,120.37986854009257,-0.08452348861040127,-0.005296389666258228,-0.0009197210476316053,0.0,-0.0021407959844920166,-0.05100063139679589,-0.0021407959844920166
2021-09-17,98.99992969642544,110.14940180916172,108.97276663532304,102.72933458838288,108.97276663532304,110.83849107363315,120.78068673269273,-0.08139843358582743,0.0,0.0,0.0,-0.00015623373836581855,-0.04787473471813575,-0.00015623373836581855
2021-09-20,98.18664714676682,109.08818455823476,108.63900357792546,102.08876010386837,108.63900357792546,110.24595397621357,120.30214876584158,-0.08894472807658704,-0.005345950596042814,-0.003962040453621807,-0.009634344204297762,-0.003218566857466576,-0.053811764812265794,-0.003218566857466576
2021-09-21,98.16912269508526,108.5871670028612,108.45975516259185,101.8931993984436,108.45975516259185,110.17103549263179,120.17952730524529,-0.08910733413918315,-0.006021875384048303,-0.00497728108449913,-0.014182871451332568,-0.00486320171640664,-0.0556242781442885,-0.00486320171640664
2021-09-22,97.96010583617654,108.05343005756252,108.54885020495166,101.62697111825749,108.54885020495166,110.44857442044614,120.24390406045697,-0.09104676192048855,-0.0035178812830281014,-0.004444275709607037,-0.01902844425093242,-0.0040457394691060244,-0.058091759053353065,-0.0040457394691060244
2021-09-23,98.31855943825086,108.46665840328826,108.75750314530175,102.17724941681992,108.75750314530175,111.33908275938418,120.60186313407779,-0.08772073894893717,0.0,-0.0014805645128571632,-0.01527691824226951,-0.0021313130654950774,-0.05299162019723258,-0.0021313130654950774
2021-09-24,98.55062171559524,108.82062701438004,109.18219180733696,102.59861243403373,109.18219180733696,111.79795847132262,121.20895009683564,-0.08556747710190493,0.0,0.0,-0.012063386391183872,0.0,-0.04908630555509885,0.0
2021-09-27,99.17083190137966,109.62058449614352,109.40580043557044,103.03443323745051,109.40580043557044,111.7136751772931,121.22296839568378,-0.07981266444784951,-0.0007538893838668903,0.0,-0.0048009095313508166,0.0,-0.04504699195756401,0.0
2021-09-28,99.61941684368946,110.3267080696132,109.36528083021496,103.6309212789738,109.36528083021496,112.11721337294954,121.41876112606373,-0.0756503298690353,0.0,0.0,0.0,-0.00037036066821105607,-0.03951856780249274,-0.00037036066821105607
2021-09-29,99.96245699858012,110.83375304177142,109.21775638265458,104.44289510502796,109.21775638265458,112.35473901975995,121.65941633901689,-0.07246732534982203,0.0,0.0,0.0,-0.0017187758982357693,-0.03199295890381337,-0.0017187758982357693
